Metric,City,Estimate,Group,Estimate Margin of Error
"('Management, business, science, and arts occupations',)","Milwaukee city, Wisconsin",33.60%,occupation,±2.0
"('Management, business, science, and arts occupations',)","New York city, New York",41.30%,occupation,±0.7
"('Management, business, science, and arts occupations',)","Oklahoma City city, Oklahoma",38.20%,occupation,±2.3
"('Management, business, science, and arts occupations',)","Philadelphia city, Pennsylvania",39.70%,occupation,±1.6
"('Management, business, science, and arts occupations',)","Phoenix city, Arizona",38.70%,occupation,±1.7
"('Management, business, science, and arts occupations',)","Portland city, Oregon",48.60%,occupation,±1.7
"('Management, business, science, and arts occupations',)","San Antonio city, Texas",35.80%,occupation,±1.6
"('Management, business, science, and arts occupations',)","San Diego city, California",45.40%,occupation,±1.5
"('Management, business, science, and arts occupations',)","San Francisco city, California",48.80%,occupation,±2.0
"('Management, business, science, and arts occupations',)","San Jose city, California",42.50%,occupation,±1.9
"('Management, business, science, and arts occupations',)","Seattle city, Washington",54.70%,occupation,±1.9
"('Management, business, science, and arts occupations',)","Tucson city, Arizona",34.30%,occupation,±2.4
"('Management, business, science, and arts occupations',)","Washington city, District of Columbia",59.70%,occupation,±2.1
"('Service occupations',)","Albuquerque city, New Mexico",21.30%,occupation,±2.3
"('Service occupations',)","Austin city, Texas",21.10%,occupation,±2.0
"('Service occupations',)","Baltimore city, Maryland",27.10%,occupation,±2.0
"('Service occupations',)","Boston city, Massachusetts",23.10%,occupation,±2.1
"('Service occupations',)","Charlotte city, North Carolina",17.60%,occupation,±1.8
"('Service occupations',)","Chicago city, Illinois",21.10%,occupation,±0.9
"('Service occupations',)","Columbus city, Ohio",20.90%,occupation,±1.5
"('Service occupations',)","Dallas city, Texas",21.40%,occupation,±1.4
"('Service occupations',)","Denver city, Colorado",20.90%,occupation,±2.1
"('Service occupations',)","Detroit city, Michigan",31.50%,occupation,±2.3
"('Service occupations',)","El Paso city, Texas",25.10%,occupation,±2.4
"('Service occupations',)","Fort Worth city, Texas",19.00%,occupation,±2.1
"('Service occupations',)","Houston city, Texas",26.00%,occupation,±1.2
"('Service occupations',)","Indianapolis city (balance), Indiana",20.40%,occupation,±1.9
"('Service occupations',)","Jacksonville city, Florida",21.10%,occupation,±1.6
"('Service occupations',)","Las Vegas city, Nevada",29.30%,occupation,±2.3
"('Service occupations',)","Los Angeles city, California",25.00%,occupation,±0.9
"('Service occupations',)","Memphis city, Tennessee",20.70%,occupation,±1.6
"('Service occupations',)","Milwaukee city, Wisconsin",27.00%,occupation,±2.0
"('Service occupations',)","New York city, New York",26.10%,occupation,±0.7
"('Service occupations',)","Oklahoma City city, Oklahoma",23.00%,occupation,±2.0
"('Service occupations',)","Philadelphia city, Pennsylvania",24.80%,occupation,±1.8
"('Service occupations',)","Phoenix city, Arizona",21.80%,occupation,±1.4
"('Service occupations',)","Portland city, Oregon",21.00%,occupation,±2.0
"('Service occupations',)","San Antonio city, Texas",23.80%,occupation,±1.4
"('Service occupations',)","San Diego city, California",20.40%,occupation,±1.3
"('Service occupations',)","San Francisco city, California",20.60%,occupation,±1.7
"('Service occupations',)","San Jose city, California",19.50%,occupation,±1.6
"('Service occupations',)","Seattle city, Washington",17.30%,occupation,±1.7
"('Service occupations',)","Tucson city, Arizona",27.00%,occupation,±2.3
"('Service occupations',)","Washington city, District of Columbia",17.10%,occupation,±1.5
"('Sales and office occupations',)","Albuquerque city, New Mexico",32.60%,occupation,±2.2
"('Sales and office occupations',)","Austin city, Texas",28.40%,occupation,±2.0
"('Sales and office occupations',)","Baltimore city, Maryland",30.30%,occupation,±2.3
"('Sales and office occupations',)","Boston city, Massachusetts",26.20%,occupation,±1.9
"('Sales and office occupations',)","Charlotte city, North Carolina",34.40%,occupation,±2.2
"('Sales and office occupations',)","Chicago city, Illinois",29.70%,occupation,±1.0
"('Sales and office occupations',)","Columbus city, Ohio",35.10%,occupation,±1.9
"('Sales and office occupations',)","Dallas city, Texas",31.90%,occupation,±1.7
"('Sales and office occupations',)","Denver city, Colorado",28.10%,occupation,±2.0
"('Sales and office occupations',)","Detroit city, Michigan",31.00%,occupation,±2.5
"('Sales and office occupations',)","El Paso city, Texas",34.90%,occupation,±2.4
"('Sales and office occupations',)","Fort Worth city, Texas",33.20%,occupation,±2.3
"('Sales and office occupations',)","Houston city, Texas",31.90%,occupation,±1.5
"('Sales and office occupations',)","Indianapolis city (balance), Indiana",33.60%,occupation,±2.2
"('Sales and office occupations',)","Jacksonville city, Florida",39.10%,occupation,±2.0
"('Sales and office occupations',)","Las Vegas city, Nevada",34.20%,occupation,±2.2
"('Sales and office occupations',)","Los Angeles city, California",29.50%,occupation,±0.9
"('Sales and office occupations',)","Memphis city, Tennessee",33.90%,occupation,±2.2
"('Sales and office occupations',)","Milwaukee city, Wisconsin",30.50%,occupation,±1.9
"('Sales and office occupations',)","New York city, New York",28.30%,occupation,±0.6
"('Sales and office occupations',)","Oklahoma City city, Oklahoma",33.80%,occupation,±2.3
"('Sales and office occupations',)","Philadelphia city, Pennsylvania",30.20%,occupation,±1.5
"('Sales and office occupations',)","Phoenix city, Arizona",33.90%,occupation,±1.7
"('Sales and office occupations',)","Portland city, Oregon",24.90%,occupation,±1.8
"('Sales and office occupations',)","San Antonio city, Texas",35.30%,occupation,±1.8
"('Sales and office occupations',)","San Diego city, California",30.00%,occupation,±1.4
"('Sales and office occupations',)","San Francisco city, California",26.70%,occupation,±1.5
"('Sales and office occupations',)","San Jose city, California",31.50%,occupation,±1.9
"('Sales and office occupations',)","Seattle city, Washington",23.90%,occupation,±1.8
"('Sales and office occupations',)","Tucson city, Arizona",33.70%,occupation,±2.7
"('Sales and office occupations',)","Washington city, District of Columbia",20.60%,occupation,±1.8
"('Natural resources, construction, and maintenance occupations',)","Albuquerque city, New Mexico",0.40%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Austin city, Texas",0.60%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Baltimore city, Maryland",1.00%,occupation,±0.4
"('Natural resources, construction, and maintenance occupations',)","Boston city, Massachusetts",0.30%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Charlotte city, North Carolina",0.50%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Chicago city, Illinois",0.50%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Columbus city, Ohio",0.40%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Dallas city, Texas",0.70%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Denver city, Colorado",0.90%,occupation,±0.5
"('Natural resources, construction, and maintenance occupations',)","Detroit city, Michigan",1.20%,occupation,±0.5
"('Natural resources, construction, and maintenance occupations',)","El Paso city, Texas",0.80%,occupation,±0.6
"('Natural resources, construction, and maintenance occupations',)","Fort Worth city, Texas",1.20%,occupation,±0.6
"('Natural resources, construction, and maintenance occupations',)","Houston city, Texas",1.00%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Indianapolis city (balance), Indiana",0.70%,occupation,±0.4
"('Natural resources, construction, and maintenance occupations',)","Jacksonville city, Florida",0.60%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Las Vegas city, Nevada",0.80%,occupation,±0.5
"('Natural resources, construction, and maintenance occupations',)","Los Angeles city, California",0.80%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Memphis city, Tennessee",0.30%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Milwaukee city, Wisconsin",0.50%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","New York city, New York",0.40%,occupation,±0.1
"('Natural resources, construction, and maintenance occupations',)","Oklahoma City city, Oklahoma",0.30%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Philadelphia city, Pennsylvania",0.40%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Phoenix city, Arizona",0.50%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Portland city, Oregon",0.50%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","San Antonio city, Texas",1.00%,occupation,±0.4
"('Natural resources, construction, and maintenance occupations',)","San Diego city, California",0.50%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","San Francisco city, California",0.40%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","San Jose city, California",0.70%,occupation,±0.4
"('Natural resources, construction, and maintenance occupations',)","Seattle city, Washington",0.30%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Tucson city, Arizona",0.30%,occupation,±0.3
