Metric,City,Estimate,Estimate Margin of Error,Percent,Percent Margin of Error
"('Less than $300',)","Henderson city, Nevada",215,±235,0.50%,±0.5
"('Less than $300',)","Houston city, Texas",139,±164,0.10%,±0.1
"('Less than $300',)","Indianapolis city (balance), Indiana",611,±394,0.50%,±0.3
"('Less than $300',)","Irvine city, California",0,±197,0.00%,±0.5
"('Less than $300',)","Jacksonville city, Florida",83,±114,0.10%,±0.1
"('Less than $300',)","Jersey City city, New Jersey",N,N,N,N
"('Less than $300',)","Kansas City city, Missouri",204,±226,0.30%,±0.3
"('Less than $300',)","Las Vegas city, Nevada",44,±71,0.10%,±0.1
"('Less than $300',)","Lincoln city, Nebraska",0,±149,0.00%,±0.2
"('Less than $300',)","Long Beach city, California",124,±162,0.30%,±0.3
"('Less than $300',)","Los Angeles city, California",48,±56,0.00%,±0.1
"('Less than $300',)","Memphis city, Tennessee",322,±288,0.40%,±0.3
"('Less than $300',)","Mesa city, Arizona",44,±74,0.10%,±0.1
"('Less than $300',)","Miami city, Florida",0,±211,0.00%,±0.6
"('Less than $300',)","Milwaukee city, Wisconsin",0,±145,0.00%,±0.1
"('Less than $300',)","Minneapolis city, Minnesota",0,±139,0.00%,±0.1
"('Less than $300',)","New Orleans city, Louisiana",170,±210,0.40%,±0.5
"('Less than $300',)","New York city, New York","2,400",±920,0.40%,±0.1
"('Less than $300',)","Newark city, New Jersey",0,±192,0.00%,±1.0
"('Less than $300',)","Oakland city, California",0,±197,0.00%,±0.3
"('Less than $300',)","Oklahoma City city, Oklahoma",20,±34,0.00%,±0.1
"('Less than $300',)","Omaha city, Nebraska",229,±160,0.30%,±0.2
"('Less than $300',)","Orlando city, Florida",40,±67,0.10%,±0.2
"('Less than $300',)","Philadelphia city, Pennsylvania",431,±243,0.20%,±0.1
"('Less than $300',)","Phoenix city, Arizona",420,±261,0.20%,±0.1
"('Less than $300',)","Pittsburgh city, Pennsylvania",108,±114,0.30%,±0.3
"('Less than $300',)","Plano city, Texas",0,±206,0.00%,±0.4
"('Less than $300',)","Portland city, Oregon",240,±192,0.20%,±0.2
"('Less than $300',)","Raleigh city, North Carolina",0,±193,0.00%,±0.2
"('Less than $300',)","Riverside city, California",76,±89,0.20%,±0.2
"('Less than $300',)","Sacramento city, California",81,±95,0.10%,±0.2
"('Less than $300',)","San Antonio city, Texas",197,±130,0.10%,±0.1
"('Less than $300',)","San Diego city, California",21,±37,0.00%,±0.1
"('Less than $300',)","San Francisco city, California",0,±197,0.00%,±0.2
"('Less than $300',)","San Jose city, California",0,±197,0.00%,±0.1
"('Less than $300',)","Santa Ana city, California",21,±35,0.10%,±0.1
"('Less than $300',)","Seattle city, Washington",0,±192,0.00%,±0.2
"('Less than $300',)","St. Louis city, Missouri",35,±58,0.10%,±0.1
"('Less than $300',)","St. Paul city, Minnesota",46,±76,0.10%,±0.2
"('Less than $300',)","Stockton city, California",113,±134,0.30%,±0.4
"('Less than $300',)","Tampa city, Florida",99,±98,0.20%,±0.2
"('Less than $300',)","Tucson city, Arizona",246,±203,0.40%,±0.3
"('Less than $300',)","Tulsa city, Oklahoma",86,±101,0.20%,±0.2
"('Less than $300',)","Virginia Beach city, Virginia",0,±192,0.00%,±0.2
"('Less than $300',)","Washington city, District of Columbia",39,±64,0.00%,±0.1
"('Less than $300',)","Wichita city, Kansas",68,±83,0.10%,±0.1
"('$300 to $499',)","Albuquerque city, New Mexico","1,089",±404,1.20%,±0.4
"('$300 to $499',)","Anaheim city, California",71,±83,0.20%,±0.3
"('$300 to $499',)","Anchorage municipality, Alaska",173,±179,0.40%,±0.4
"('$300 to $499',)","Arlington city, Texas",410,±378,0.80%,±0.7
"('$300 to $499',)","Atlanta city, Georgia",527,±279,0.90%,±0.5
"('$300 to $499',)","Aurora city, Colorado",640,±423,1.20%,±0.8
"('$300 to $499',)","Austin city, Texas",450,±278,0.40%,±0.3
"('$300 to $499',)","Bakersfield city, California",504,±293,1.00%,±0.6
"('$300 to $499',)","Baltimore city, Maryland","1,252",±520,1.60%,±0.7
"('$300 to $499',)","Boston city, Massachusetts",97,±92,0.20%,±0.1
"('$300 to $499',)","Charlotte city, North Carolina","1,240",±371,0.90%,±0.3
"('$300 to $499',)","Chicago city, Illinois","1,265",±463,0.40%,±0.1
"('$300 to $499',)","Cincinnati city, Ohio",641,±324,1.80%,±0.9
"('$300 to $499',)","Cleveland city, Ohio","1,837",±481,4.30%,±1.1
"('$300 to $499',)","Colorado Springs city, Colorado",899,±377,1.20%,±0.5
"('$300 to $499',)","Columbus city, Ohio","2,277",±655,2.00%,±0.6
"('$300 to $499',)","Corpus Christi city, Texas",579,±328,1.60%,±0.9
"('$300 to $499',)","Dallas city, Texas","1,743",±619,1.40%,±0.5
"('$300 to $499',)","Denver city, Colorado",973,±365,1.00%,±0.4
"('$300 to $499',)","Detroit city, Michigan","2,253",±630,3.80%,±1.0
"('$300 to $499',)","Durham city, North Carolina",548,±320,1.40%,±0.8
"('$300 to $499',)","El Paso city, Texas","1,358",±483,1.70%,±0.6
"('$300 to $499',)","Fort Worth city, Texas",983,±433,0.90%,±0.4
"('$300 to $499',)","Fresno city, California","1,043",±627,1.90%,±1.2
"('$300 to $499',)","Greensboro city, North Carolina","1,024",±479,2.50%,±1.1
"('$300 to $499',)","Henderson city, Nevada",295,±241,0.60%,±0.5
"('$300 to $499',)","Houston city, Texas","1,661",±617,0.80%,±0.3
"('$300 to $499',)","Indianapolis city (balance), Indiana","3,352",±641,2.60%,±0.5
"('$300 to $499',)","Irvine city, California",101,±133,0.30%,±0.4
"('$300 to $499',)","Jacksonville city, Florida","1,914",±617,1.50%,±0.5
"('$300 to $499',)","Jersey City city, New Jersey",N,N,N,N
"('$300 to $499',)","Kansas City city, Missouri",824,±344,1.20%,±0.5
"('$300 to $499',)","Las Vegas city, Nevada",829,±385,1.00%,±0.5
"('$300 to $499',)","Lincoln city, Nebraska",517,±300,1.20%,±0.7
"('$300 to $499',)","Long Beach city, California",324,±243,0.70%,±0.5
"('$300 to $499',)","Los Angeles city, California",955,±361,0.30%,±0.1
"('$300 to $499',)","Memphis city, Tennessee","1,579",±501,1.90%,±0.6
"('$300 to $499',)","Mesa city, Arizona","1,414",±516,2.20%,±0.8
"('$300 to $499',)","Miami city, Florida",367,±283,1.20%,±1.0
"('$300 to $499',)","Milwaukee city, Wisconsin",677,±283,1.00%,±0.4
"('$300 to $499',)","Minneapolis city, Minnesota",426,±229,0.70%,±0.4
"('$300 to $499',)","New Orleans city, Louisiana",504,±321,1.20%,±0.8
"('$300 to $499',)","New York city, New York","4,856","±1,309",0.80%,±0.2
"('$300 to $499',)","Newark city, New Jersey",109,±176,0.70%,±1.1
"('$300 to $499',)","Oakland city, California",201,±193,0.40%,±0.4
"('$300 to $499',)","Oklahoma City city, Oklahoma","1,522",±409,1.70%,±0.4
"('$300 to $499',)","Omaha city, Nebraska",782,±296,1.20%,±0.4
"('$300 to $499',)","Orlando city, Florida",240,±208,0.80%,±0.7
"('$300 to $499',)","Philadelphia city, Pennsylvania","4,851",±919,2.70%,±0.5
"('$300 to $499',)","Phoenix city, Arizona","3,127",±616,1.50%,±0.3
"('$300 to $499',)","Pittsburgh city, Pennsylvania","1,376",±404,3.70%,±1.1
"('$300 to $499',)","Plano city, Texas",40,±65,0.10%,±0.1
"('$300 to $499',)","Portland city, Oregon",577,±289,0.60%,±0.3
"('$300 to $499',)","Raleigh city, North Carolina",686,±352,1.00%,±0.5
"('$300 to $499',)","Riverside city, California",375,±211,0.90%,±0.5
"('$300 to $499',)","Sacramento city, California",498,±218,0.80%,±0.3
"('$300 to $499',)","San Antonio city, Texas","2,877",±737,1.70%,±0.4
"('$300 to $499',)","San Diego city, California",723,±350,0.40%,±0.2
"('$300 to $499',)","San Francisco city, California",338,±194,0.40%,±0.2
"('$300 to $499',)","San Jose city, California",809,±402,0.60%,±0.3
"('$300 to $499',)","Santa Ana city, California",37,±60,0.20%,±0.2
"('$300 to $499',)","Seattle city, Washington",279,±175,0.30%,±0.2
"('$300 to $499',)","St. Louis city, Missouri",827,±301,2.00%,±0.7
"('$300 to $499',)","St. Paul city, Minnesota",511,±251,1.20%,±0.6
"('$300 to $499',)","Stockton city, California",295,±258,0.90%,±0.8
"('$300 to $499',)","Tampa city, Florida",518,±275,1.10%,±0.6
"('$300 to $499',)","Tucson city, Arizona","1,890",±591,2.80%,±0.9
"('$300 to $499',)","Tulsa city, Oklahoma","1,178",±321,2.20%,±0.6
"('$300 to $499',)","Virginia Beach city, Virginia",503,±279,0.60%,±0.3
"('$300 to $499',)","Washington city, District of Columbia",805,±396,0.90%,±0.5
"('$300 to $499',)","Wichita city, Kansas","1,108",±377,1.80%,±0.6
"('$500 to $699',)","Albuquerque city, New Mexico","4,412","±1,043",4.70%,±1.1
"('$500 to $699',)","Anaheim city, California",705,±308,2.20%,±0.9
"('$500 to $699',)","Anchorage municipality, Alaska",513,±299,1.10%,±0.7
"('$500 to $699',)","Arlington city, Texas","1,791",±710,3.40%,±1.3
"('$500 to $699',)","Atlanta city, Georgia","1,919",±538,3.20%,±0.9
"('$500 to $699',)","Aurora city, Colorado","1,571",±504,2.80%,±0.9
"('$500 to $699',)","Austin city, Texas","1,568",±446,1.50%,±0.4
"('$500 to $699',)","Bakersfield city, California","1,687",±590,3.40%,±1.1
"('$500 to $699',)","Baltimore city, Maryland","4,483",±794,5.80%,±1.0
"('$500 to $699',)","Boston city, Massachusetts",485,±357,0.80%,±0.6
"('$500 to $699',)","Charlotte city, North Carolina","5,203","±1,019",4.00%,±0.8
"('$500 to $699',)","Chicago city, Illinois","6,065",±968,1.80%,±0.3
"('$500 to $699',)","Cincinnati city, Ohio","1,805",±475,5.00%,±1.3
"('$500 to $699',)","Cleveland city, Ohio","5,676",±938,13.20%,±2.0
"('$500 to $699',)","Colorado Springs city, Colorado","1,558",±553,2.10%,±0.8
"('$500 to $699',)","Columbus city, Ohio","5,697","±1,017",4.90%,±0.9
"('$500 to $699',)","Corpus Christi city, Texas","1,822",±615,4.90%,±1.7
"('$500 to $699',)","Dallas city, Texas","5,268",±998,4.40%,±0.8
"('$500 to $699',)","Denver city, Colorado","4,367","±1,028",4.40%,±1.0
"('$500 to $699',)","Detroit city, Michigan","8,023","±1,048",13.40%,±1.7
"('$500 to $699',)","Durham city, North Carolina","1,556",±577,3.90%,±1.4
"('$500 to $699',)","El Paso city, Texas","6,593","±1,178",8.40%,±1.5
"('$500 to $699',)","Fort Worth city, Texas","4,816",±970,4.60%,±0.9
"('$500 to $699',)","Fresno city, California","2,056",±620,3.80%,±1.1
"('$500 to $699',)","Greensboro city, North Carolina","3,226",±904,7.80%,±2.2
"('$500 to $699',)","Henderson city, Nevada","1,498",±572,3.30%,±1.3
"('$500 to $699',)","Houston city, Texas","6,769","±1,011",3.40%,±0.5
"('$500 to $699',)","Indianapolis city (balance), Indiana","10,807","±1,531",8.40%,±1.1
"('$500 to $699',)","Irvine city, California",146,±168,0.50%,±0.6
"('$500 to $699',)","Jacksonville city, Florida","7,309","±1,159",5.70%,±0.9
"('$500 to $699',)","Jersey City city, New Jersey",N,N,N,N
"('$500 to $699',)","Kansas City city, Missouri","4,804",±993,6.70%,±1.4
"('$500 to $699',)","Las Vegas city, Nevada","3,395",±703,4.00%,±0.8
"('$500 to $699',)","Lincoln city, Nebraska","1,349",±552,3.20%,±1.3
"('$500 to $699',)","Long Beach city, California",368,±272,0.70%,±0.6
"('$500 to $699',)","Los Angeles city, California","3,345",±693,0.90%,±0.2
"('$500 to $699',)","Memphis city, Tennessee","5,911","±1,077",7.00%,±1.2
"('$500 to $699',)","Mesa city, Arizona","3,862",±715,5.90%,±1.1
"('$500 to $699',)","Miami city, Florida",905,±467,3.10%,±1.5
"('$500 to $699',)","Milwaukee city, Wisconsin","3,049",±724,4.50%,±1.0
"('$500 to $699',)","Minneapolis city, Minnesota","1,909",±503,3.10%,±0.8
"('$500 to $699',)","New Orleans city, Louisiana","2,285",±669,5.60%,±1.6
"('$500 to $699',)","New York city, New York","10,812","±1,635",1.80%,±0.3
"('$500 to $699',)","Newark city, New Jersey",257,±225,1.60%,±1.4
"('$500 to $699',)","Oakland city, California",372,±231,0.80%,±0.5
"('$500 to $699',)","Oklahoma City city, Oklahoma","5,707",±845,6.30%,±0.9
"('$500 to $699',)","Omaha city, Nebraska","4,115",±986,6.30%,±1.5
"('$500 to $699',)","Orlando city, Florida","1,080",±407,3.80%,±1.3
"('$500 to $699',)","Philadelphia city, Pennsylvania","15,451","±1,707",8.60%,±0.9
"('$500 to $699',)","Phoenix city, Arizona","11,746","±1,745",5.60%,±0.8
"('$500 to $699',)","Pittsburgh city, Pennsylvania","4,995",±831,13.40%,±2.1
"('$500 to $699',)","Plano city, Texas",894,±481,1.90%,±1.0
"('$500 to $699',)","Portland city, Oregon","1,729",±554,1.70%,±0.6
"('$500 to $699',)","Raleigh city, North Carolina","1,866",±699,2.80%,±1.0
"('$500 to $699',)","Riverside city, California",795,±399,2.00%,±1.0
"('$500 to $699',)","Sacramento city, California","1,935",±459,3.10%,±0.7
"('$500 to $699',)","San Antonio city, Texas","12,664","±1,540",7.50%,±0.9
"('$500 to $699',)","San Diego city, California","2,232",±667,1.30%,±0.4
"('$500 to $699',)","San Francisco city, California",923,±507,1.00%,±0.6
"('$500 to $699',)","San Jose city, California","1,052",±328,0.80%,±0.2
"('$500 to $699',)","Santa Ana city, California",106,±124,0.40%,±0.5
"('$500 to $699',)","Seattle city, Washington",799,±372,0.80%,±0.4
"('$500 to $699',)","St. Louis city, Missouri","3,222",±667,7.80%,±1.6
"('$500 to $699',)","St. Paul city, Minnesota","1,323",±430,3.10%,±1.0
"('$500 to $699',)","Stockton city, California",977,±368,2.90%,±1.0
"('$500 to $699',)","Tampa city, Florida","2,836",±882,6.10%,±1.8
"('$500 to $699',)","Tucson city, Arizona","4,126",±745,6.20%,±1.1
"('$500 to $699',)","Tulsa city, Oklahoma","4,061",±716,7.70%,±1.3
"('$500 to $699',)","Virginia Beach city, Virginia","1,614",±586,2.00%,±0.7
"('$500 to $699',)","Washington city, District of Columbia","1,220",±494,1.40%,±0.6
"('$500 to $699',)","Wichita city, Kansas","5,083",±898,8.40%,±1.4
"('$700 to $999',)","Albuquerque city, New Mexico","17,472","±1,943",18.50%,±1.8
"('$700 to $999',)","Anaheim city, California","1,036",±414,3.20%,±1.2
"('$700 to $999',)","Anchorage municipality, Alaska","1,101",±521,2.40%,±1.1
"('$700 to $999',)","Arlington city, Texas","7,316","±1,375",13.70%,±2.4
"('$700 to $999',)","Atlanta city, Georgia","6,405","±1,102",10.60%,±1.8
"('$700 to $999',)","Aurora city, Colorado","8,517","±1,385",15.40%,±2.3
"('$700 to $999',)","Austin city, Texas","8,233","±1,302",7.70%,±1.1
"('$700 to $999',)","Bakersfield city, California","6,614","±1,336",13.40%,±2.6
"('$700 to $999',)","Baltimore city, Maryland","14,054","±1,648",18.20%,±1.9
"('$700 to $999',)","Boston city, Massachusetts","2,482",±705,4.00%,±1.1
"('$700 to $999',)","Charlotte city, North Carolina","22,997","±2,364",17.60%,±1.6
"('$700 to $999',)","Chicago city, Illinois","19,966","±1,820",6.10%,±0.5
"('$700 to $999',)","Cincinnati city, Ohio","7,846","±1,210",21.90%,±3.1
"('$700 to $999',)","Cleveland city, Ohio","12,708","±1,352",29.50%,±2.7
"('$700 to $999',)","Colorado Springs city, Colorado","9,763","±1,131",13.40%,±1.4
"('$700 to $999',)","Columbus city, Ohio","23,091","±2,034",19.80%,±1.6
"('$700 to $999',)","Corpus Christi city, Texas","5,421","±1,309",14.60%,±3.3
"('$700 to $999',)","Dallas city, Texas","22,507","±2,129",18.60%,±1.6
"('$700 to $999',)","Denver city, Colorado","11,478","±1,735",11.50%,±1.6
"('$700 to $999',)","Detroit city, Michigan","18,200","±1,778",30.40%,±2.5
"('$700 to $999',)","Durham city, North Carolina","6,437",±974,16.20%,±2.3
