Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('No fuel used',)","Milwaukee city, Wisconsin","1,664",house_heating_fuel,±549,0.70%,±0.2
"('No fuel used',)","Minneapolis city, Minnesota","2,450",house_heating_fuel,±695,1.40%,±0.4
"('No fuel used',)","New Orleans city, Louisiana",586,house_heating_fuel,±213,0.40%,±0.1
"('No fuel used',)","New York city, New York","57,081",house_heating_fuel,"±4,202",1.80%,±0.1
"('No fuel used',)","Newark city, New Jersey",955,house_heating_fuel,±405,1.10%,±0.5
"('No fuel used',)","Oakland city, California","6,087",house_heating_fuel,"±1,202",3.90%,±0.8
"('No fuel used',)","Oklahoma City city, Oklahoma",432,house_heating_fuel,±232,0.20%,±0.1
"('No fuel used',)","Omaha city, Nebraska",583,house_heating_fuel,±333,0.30%,±0.2
"('No fuel used',)","Orlando city, Florida",850,house_heating_fuel,±513,0.80%,±0.5
"('No fuel used',)","Philadelphia city, Pennsylvania","2,474",house_heating_fuel,±607,0.40%,±0.1
"('No fuel used',)","Phoenix city, Arizona","6,020",house_heating_fuel,"±1,300",1.10%,±0.2
"('No fuel used',)","Pittsburgh city, Pennsylvania",454,house_heating_fuel,±227,0.30%,±0.2
"('No fuel used',)","Plano city, Texas",N,house_heating_fuel,N,N,N
"('No fuel used',)","Portland city, Oregon","2,261",house_heating_fuel,±921,0.90%,±0.4
"('No fuel used',)","Raleigh city, North Carolina",587,house_heating_fuel,±346,0.30%,±0.2
"('No fuel used',)","Riverside city, California","1,020",house_heating_fuel,±331,1.10%,±0.4
"('No fuel used',)","Sacramento city, California","1,014",house_heating_fuel,±369,0.60%,±0.2
"('No fuel used',)","San Antonio city, Texas","2,972",house_heating_fuel,±825,0.60%,±0.2
"('No fuel used',)","San Diego city, California","30,149",house_heating_fuel,"±3,230",6.10%,±0.7
"('No fuel used',)","San Francisco city, California","17,506",house_heating_fuel,"±2,098",5.00%,±0.6
"('No fuel used',)","San Jose city, California","7,010",house_heating_fuel,"±1,362",2.20%,±0.4
"('No fuel used',)","Santa Ana city, California","11,268",house_heating_fuel,"±1,535",14.40%,±2.0
"('No fuel used',)","Seattle city, Washington","3,759",house_heating_fuel,"±1,139",1.20%,±0.4
"('No fuel used',)","St. Louis city, Missouri",515,house_heating_fuel,±347,0.40%,±0.3
"('No fuel used',)","St. Paul city, Minnesota","1,139",house_heating_fuel,±377,1.00%,±0.3
"('No fuel used',)","Stockton city, California",881,house_heating_fuel,±327,0.90%,±0.3
"('No fuel used',)","Tampa city, Florida",N,house_heating_fuel,N,N,N
"('No fuel used',)","Tucson city, Arizona","2,575",house_heating_fuel,±763,1.30%,±0.4
"('No fuel used',)","Tulsa city, Oklahoma",355,house_heating_fuel,±221,0.20%,±0.1
"('No fuel used',)","Virginia Beach city, Virginia",355,house_heating_fuel,±189,0.20%,±0.1
"('No fuel used',)","Washington city, District of Columbia","3,592",house_heating_fuel,±806,1.30%,±0.3
"('No fuel used',)","Wichita city, Kansas",328,house_heating_fuel,±207,0.20%,±0.1
"('Occupied housing units',)","Albuquerque city, New Mexico","219,867",selected_characteristics,"±3,905","219,867",(X)
"('Occupied housing units',)","Anaheim city, California","99,402",selected_characteristics,"±3,185","99,402",(X)
"('Occupied housing units',)","Anchorage municipality, Alaska","104,683",selected_characteristics,"±1,844","104,683",(X)
"('Occupied housing units',)","Arlington city, Texas","135,093",selected_characteristics,"±3,965","135,093",(X)
"('Occupied housing units',)","Atlanta city, Georgia","189,431",selected_characteristics,"±4,283","189,431",(X)
"('Occupied housing units',)","Aurora city, Colorado","126,677",selected_characteristics,"±2,318","126,677",(X)
"('Occupied housing units',)","Austin city, Texas","360,996",selected_characteristics,"±4,783","360,996",(X)
"('Occupied housing units',)","Bakersfield city, California","114,774",selected_characteristics,"±2,756","114,774",(X)
"('Occupied housing units',)","Baltimore city, Maryland","238,897",selected_characteristics,"±3,190","238,897",(X)
"('Occupied housing units',)","Boston city, Massachusetts","253,749",selected_characteristics,"±3,479","253,749",(X)
"('Occupied housing units',)","Charlotte city, North Carolina","310,106",selected_characteristics,"±3,723","310,106",(X)
"('Occupied housing units',)","Chicago city, Illinois","1,031,672",selected_characteristics,"±8,449","1,031,672",(X)
"('Occupied housing units',)","Cincinnati city, Ohio","137,197",selected_characteristics,"±3,365","137,197",(X)
"('Occupied housing units',)","Cleveland city, Ohio","165,984",selected_characteristics,"±3,538","165,984",(X)
"('Occupied housing units',)","Colorado Springs city, Colorado","174,943",selected_characteristics,"±2,905","174,943",(X)
"('Occupied housing units',)","Columbus city, Ohio","339,145",selected_characteristics,"±4,732","339,145",(X)
"('Occupied housing units',)","Corpus Christi city, Texas","117,685",selected_characteristics,"±2,279","117,685",(X)
"('Occupied housing units',)","Dallas city, Texas","484,335",selected_characteristics,"±6,075","484,335",(X)
"('Occupied housing units',)","Denver city, Colorado","281,928",selected_characteristics,"±3,071","281,928",(X)
"('Occupied housing units',)","Detroit city, Michigan","253,490",selected_characteristics,"±3,816","253,490",(X)
"('Occupied housing units',)","Durham city, North Carolina","104,830",selected_characteristics,"±2,176","104,830",(X)
"('Occupied housing units',)","El Paso city, Texas","218,127",selected_characteristics,"±3,208","218,127",(X)
"('Occupied housing units',)","Fort Worth city, Texas","281,924",selected_characteristics,"±4,487","281,924",(X)
"('Occupied housing units',)","Fresno city, California","163,875",selected_characteristics,"±3,086","163,875",(X)
"('Occupied housing units',)","Greensboro city, North Carolina","113,350",selected_characteristics,"±3,074","113,350",(X)
"('Occupied housing units',)","Henderson city, Nevada","107,007",selected_characteristics,"±3,236","107,007",(X)
"('Occupied housing units',)","Houston city, Texas","834,204",selected_characteristics,"±9,001","834,204",(X)
"('Occupied housing units',)","Indianapolis city (balance), Indiana","328,526",selected_characteristics,"±4,886","328,526",(X)
"('Occupied housing units',)","Irvine city, California","90,513",selected_characteristics,"±3,320","90,513",(X)
"('Occupied housing units',)","Jacksonville city, Florida","320,809",selected_characteristics,"±5,400","320,809",(X)
"('Occupied housing units',)","Jersey City city, New Jersey","98,873",selected_characteristics,"±2,550","98,873",(X)
"('Occupied housing units',)","Kansas City city, Missouri","195,125",selected_characteristics,"±4,085","195,125",(X)
"('Occupied housing units',)","Las Vegas city, Nevada","212,742",selected_characteristics,"±4,463","212,742",(X)
"('Occupied housing units',)","Lincoln city, Nebraska","108,954",selected_characteristics,"±1,670","108,954",(X)
"('Occupied housing units',)","Long Beach city, California","161,870",selected_characteristics,"±3,834","161,870",(X)
"('Occupied housing units',)","Los Angeles city, California","1,343,084",selected_characteristics,"±8,666","1,343,084",(X)
"('Occupied housing units',)","Memphis city, Tennessee","250,553",selected_characteristics,"±3,753","250,553",(X)
"('Occupied housing units',)","Mesa city, Arizona","170,193",selected_characteristics,"±4,164","170,193",(X)
"('Occupied housing units',)","Miami city, Florida","158,039",selected_characteristics,"±4,485","158,039",(X)
"('Occupied housing units',)","Milwaukee city, Wisconsin","233,161",selected_characteristics,"±3,609","233,161",(X)
"('Occupied housing units',)","Minneapolis city, Minnesota","169,306",selected_characteristics,"±3,704","169,306",(X)
"('Occupied housing units',)","New Orleans city, Louisiana","152,788",selected_characteristics,"±2,802","152,788",(X)
"('Occupied housing units',)","New York city, New York","3,148,067",selected_characteristics,"±10,464","3,148,067",(X)
"('Occupied housing units',)","Newark city, New Jersey","89,182",selected_characteristics,"±2,731","89,182",(X)
"('Occupied housing units',)","Oakland city, California","156,724",selected_characteristics,"±3,502","156,724",(X)
"('Occupied housing units',)","Oklahoma City city, Oklahoma","237,213",selected_characteristics,"±3,527","237,213",(X)
"('Occupied housing units',)","Omaha city, Nebraska","174,747",selected_characteristics,"±2,535","174,747",(X)
"('Occupied housing units',)","Orlando city, Florida","109,685",selected_characteristics,"±3,711","109,685",(X)
"('Occupied housing units',)","Philadelphia city, Pennsylvania","577,862",selected_characteristics,"±5,809","577,862",(X)
"('Occupied housing units',)","Phoenix city, Arizona","532,210",selected_characteristics,"±6,473","532,210",(X)
"('Occupied housing units',)","Pittsburgh city, Pennsylvania","131,112",selected_characteristics,"±3,346","131,112",(X)
"('Occupied housing units',)","Plano city, Texas","104,535",selected_characteristics,"±2,898","104,535",(X)
"('Occupied housing units',)","Portland city, Oregon","257,267",selected_characteristics,"±3,136","257,267",(X)
"('Occupied housing units',)","Raleigh city, North Carolina","173,456",selected_characteristics,"±3,979","173,456",(X)
"('Occupied housing units',)","Riverside city, California","90,204",selected_characteristics,"±2,910","90,204",(X)
"('Occupied housing units',)","Sacramento city, California","177,553",selected_characteristics,"±3,506","177,553",(X)
"('Occupied housing units',)","San Antonio city, Texas","492,940",selected_characteristics,"±4,788","492,940",(X)
"('Occupied housing units',)","San Diego city, California","493,446",selected_characteristics,"±5,867","493,446",(X)
"('Occupied housing units',)","San Francisco city, California","353,406",selected_characteristics,"±4,278","353,406",(X)
"('Occupied housing units',)","San Jose city, California","312,227",selected_characteristics,"±4,034","312,227",(X)
"('Occupied housing units',)","Santa Ana city, California","78,068",selected_characteristics,"±2,241","78,068",(X)
"('Occupied housing units',)","Seattle city, Washington","304,564",selected_characteristics,"±4,479","304,564",(X)
"('Occupied housing units',)","St. Louis city, Missouri","137,784",selected_characteristics,"±2,738","137,784",(X)
"('Occupied housing units',)","St. Paul city, Minnesota","110,978",selected_characteristics,"±2,404","110,978",(X)
"('Occupied housing units',)","Stockton city, California","95,166",selected_characteristics,"±2,335","95,166",(X)
"('Occupied housing units',)","Tampa city, Florida","140,429",selected_characteristics,"±3,251","140,429",(X)
"('Occupied housing units',)","Tucson city, Arizona","204,262",selected_characteristics,"±4,392","204,262",(X)
"('Occupied housing units',)","Tulsa city, Oklahoma","165,817",selected_characteristics,"±2,112","165,817",(X)
"('Occupied housing units',)","Virginia Beach city, Virginia","167,008",selected_characteristics,"±2,587","167,008",(X)
"('Occupied housing units',)","Washington city, District of Columbia","277,378",selected_characteristics,"±3,304","277,378",(X)
"('Occupied housing units',)","Wichita city, Kansas","149,920",selected_characteristics,"±2,997","149,920",(X)
"('Lacking complete plumbing facilities',)","Albuquerque city, New Mexico",880,selected_characteristics,±481,0.40%,±0.2
"('Lacking complete plumbing facilities',)","Anaheim city, California",444,selected_characteristics,±504,0.40%,±0.5
"('Lacking complete plumbing facilities',)","Anchorage municipality, Alaska",486,selected_characteristics,±316,0.50%,±0.3
"('Lacking complete plumbing facilities',)","Arlington city, Texas",359,selected_characteristics,±405,0.30%,±0.3
"('Lacking complete plumbing facilities',)","Atlanta city, Georgia",154,selected_characteristics,±139,0.10%,±0.1
"('Lacking complete plumbing facilities',)","Aurora city, Colorado",92,selected_characteristics,±90,0.10%,±0.1
"('Lacking complete plumbing facilities',)","Austin city, Texas","1,686",selected_characteristics,±729,0.50%,±0.2
"('Lacking complete plumbing facilities',)","Bakersfield city, California",470,selected_characteristics,±370,0.40%,±0.3
"('Lacking complete plumbing facilities',)","Baltimore city, Maryland","1,706",selected_characteristics,±589,0.70%,±0.2
"('Lacking complete plumbing facilities',)","Boston city, Massachusetts","1,476",selected_characteristics,±724,0.60%,±0.3
"('Lacking complete plumbing facilities',)","Charlotte city, North Carolina",563,selected_characteristics,±412,0.20%,±0.1
"('Lacking complete plumbing facilities',)","Chicago city, Illinois","4,402",selected_characteristics,"±1,057",0.40%,±0.1
"('Lacking complete plumbing facilities',)","Cincinnati city, Ohio","1,402",selected_characteristics,±672,1.00%,±0.5
"('Lacking complete plumbing facilities',)","Cleveland city, Ohio","1,054",selected_characteristics,±436,0.60%,±0.3
"('Lacking complete plumbing facilities',)","Colorado Springs city, Colorado",575,selected_characteristics,±396,0.30%,±0.2
"('Lacking complete plumbing facilities',)","Columbus city, Ohio","1,175",selected_characteristics,±662,0.30%,±0.2
"('Lacking complete plumbing facilities',)","Corpus Christi city, Texas",859,selected_characteristics,±531,0.70%,±0.5
"('Lacking complete plumbing facilities',)","Dallas city, Texas","1,394",selected_characteristics,±497,0.30%,±0.1
"('Lacking complete plumbing facilities',)","Denver city, Colorado",982,selected_characteristics,±516,0.30%,±0.2
"('Lacking complete plumbing facilities',)","Detroit city, Michigan","2,480",selected_characteristics,±716,1.00%,±0.3
"('Lacking complete plumbing facilities',)","Durham city, North Carolina",504,selected_characteristics,±372,0.50%,±0.4
"('Lacking complete plumbing facilities',)","El Paso city, Texas",618,selected_characteristics,±375,0.30%,±0.2
"('Lacking complete plumbing facilities',)","Fort Worth city, Texas",383,selected_characteristics,±300,0.10%,±0.1
"('Lacking complete plumbing facilities',)","Fresno city, California",309,selected_characteristics,±296,0.20%,±0.2
"('Lacking complete plumbing facilities',)","Greensboro city, North Carolina",234,selected_characteristics,±206,0.20%,±0.2
"('Lacking complete plumbing facilities',)","Henderson city, Nevada",0,selected_characteristics,±203,0.00%,±0.2
"('Lacking complete plumbing facilities',)","Houston city, Texas","3,013",selected_characteristics,±980,0.40%,±0.1
"('Lacking complete plumbing facilities',)","Indianapolis city (balance), Indiana",743,selected_characteristics,±417,0.20%,±0.1
"('Lacking complete plumbing facilities',)","Irvine city, California",0,selected_characteristics,±200,0.00%,±0.2
"('Lacking complete plumbing facilities',)","Jacksonville city, Florida",502,selected_characteristics,±390,0.20%,±0.1
"('Lacking complete plumbing facilities',)","Jersey City city, New Jersey",527,selected_characteristics,±416,0.50%,±0.4
"('Lacking complete plumbing facilities',)","Kansas City city, Missouri",195,selected_characteristics,±170,0.10%,±0.1
"('Lacking complete plumbing facilities',)","Las Vegas city, Nevada",460,selected_characteristics,±286,0.20%,±0.1
"('Lacking complete plumbing facilities',)","Lincoln city, Nebraska",240,selected_characteristics,±195,0.20%,±0.2
"('Lacking complete plumbing facilities',)","Long Beach city, California",594,selected_characteristics,±495,0.40%,±0.3
"('Lacking complete plumbing facilities',)","Los Angeles city, California","9,017",selected_characteristics,"±1,559",0.70%,±0.1
"('Lacking complete plumbing facilities',)","Memphis city, Tennessee",918,selected_characteristics,±614,0.40%,±0.2
"('Lacking complete plumbing facilities',)","Mesa city, Arizona",378,selected_characteristics,±272,0.20%,±0.2
"('Lacking complete plumbing facilities',)","Miami city, Florida",433,selected_characteristics,±407,0.30%,±0.3
"('Lacking complete plumbing facilities',)","Milwaukee city, Wisconsin","1,081",selected_characteristics,±405,0.50%,±0.2
"('Lacking complete plumbing facilities',)","Minneapolis city, Minnesota",692,selected_characteristics,±418,0.40%,±0.2
"('Lacking complete plumbing facilities',)","New Orleans city, Louisiana",821,selected_characteristics,±400,0.50%,±0.3
"('Lacking complete plumbing facilities',)","New York city, New York","14,637",selected_characteristics,"±1,887",0.50%,±0.1
"('Lacking complete plumbing facilities',)","Newark city, New Jersey",227,selected_characteristics,±163,0.30%,±0.2
"('Lacking complete plumbing facilities',)","Oakland city, California","1,830",selected_characteristics,±675,1.20%,±0.4
"('Lacking complete plumbing facilities',)","Oklahoma City city, Oklahoma",649,selected_characteristics,±338,0.30%,±0.1
"('Lacking complete plumbing facilities',)","Omaha city, Nebraska",481,selected_characteristics,±323,0.30%,±0.2
"('Lacking complete plumbing facilities',)","Orlando city, Florida",267,selected_characteristics,±229,0.20%,±0.2
"('Lacking complete plumbing facilities',)","Philadelphia city, Pennsylvania","2,520",selected_characteristics,±841,0.40%,±0.1
"('Lacking complete plumbing facilities',)","Phoenix city, Arizona","2,039",selected_characteristics,±604,0.40%,±0.1
"('Lacking complete plumbing facilities',)","Pittsburgh city, Pennsylvania",567,selected_characteristics,±330,0.40%,±0.3
"('Lacking complete plumbing facilities',)","Plano city, Texas",180,selected_characteristics,±178,0.20%,±0.2
"('Lacking complete plumbing facilities',)","Portland city, Oregon","2,157",selected_characteristics,±872,0.80%,±0.3
"('Lacking complete plumbing facilities',)","Raleigh city, North Carolina",249,selected_characteristics,±254,0.10%,±0.1
"('Lacking complete plumbing facilities',)","Riverside city, California",164,selected_characteristics,±210,0.20%,±0.2
"('Lacking complete plumbing facilities',)","Sacramento city, California",961,selected_characteristics,±571,0.50%,±0.3
"('Lacking complete plumbing facilities',)","San Antonio city, Texas","2,625",selected_characteristics,±791,0.50%,±0.2
"('Lacking complete plumbing facilities',)","San Diego city, California","1,558",selected_characteristics,±680,0.30%,±0.1
"('Lacking complete plumbing facilities',)","San Francisco city, California","8,566",selected_characteristics,"±1,781",2.40%,±0.5
"('Lacking complete plumbing facilities',)","San Jose city, California","1,123",selected_characteristics,±495,0.40%,±0.2
"('Lacking complete plumbing facilities',)","Santa Ana city, California",269,selected_characteristics,±231,0.30%,±0.3
"('Lacking complete plumbing facilities',)","Seattle city, Washington","2,266",selected_characteristics,±959,0.70%,±0.3
