Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('$500 to $999',)","Arlington city, Texas","5,239",selected_monthly_owner_costs_(smoc),"±1,261",12.00%,±2.5
"('$500 to $999',)","Atlanta city, Georgia","7,420",selected_monthly_owner_costs_(smoc),"±1,325",10.50%,±1.7
"('$500 to $999',)","Aurora city, Colorado","4,802",selected_monthly_owner_costs_(smoc),±943,7.30%,±1.4
"('$500 to $999',)","Austin city, Texas","4,944",selected_monthly_owner_costs_(smoc),"±1,512",4.10%,±1.2
"('$500 to $999',)","Bakersfield city, California","4,322",selected_monthly_owner_costs_(smoc),"±1,180",8.70%,±2.5
"('$500 to $999',)","Baltimore city, Maryland","12,917",selected_monthly_owner_costs_(smoc),"±1,697",16.50%,±2.1
"('$500 to $999',)","Boston city, Massachusetts","2,027",selected_monthly_owner_costs_(smoc),±731,3.00%,±1.1
"('$500 to $999',)","Charlotte city, North Carolina","24,570",selected_monthly_owner_costs_(smoc),"±2,652",17.70%,±1.8
"('$500 to $999',)","Chicago city, Illinois","20,902",selected_monthly_owner_costs_(smoc),"±2,297",6.70%,±0.7
"('$500 to $999',)","Cincinnati city, Ohio","8,024",selected_monthly_owner_costs_(smoc),"±1,114",22.40%,±2.8
"('$500 to $999',)","Cleveland city, Ohio","17,234",selected_monthly_owner_costs_(smoc),"±1,944",47.60%,±4.0
"('$500 to $999',)","Colorado Springs city, Colorado","8,840",selected_monthly_owner_costs_(smoc),"±1,534",10.60%,±1.8
"('$500 to $999',)","Columbus city, Ohio","26,028",selected_monthly_owner_costs_(smoc),"±2,161",21.60%,±1.6
"('$500 to $999',)","Corpus Christi city, Texas","5,298",selected_monthly_owner_costs_(smoc),"±1,252",13.80%,±3.0
"('$500 to $999',)","Dallas city, Texas","12,095",selected_monthly_owner_costs_(smoc),"±1,965",10.40%,±1.6
"('$500 to $999',)","Denver city, Colorado","7,815",selected_monthly_owner_costs_(smoc),"±1,408",6.50%,±1.1
"('$500 to $999',)","Detroit city, Michigan","16,564",selected_monthly_owner_costs_(smoc),"±2,133",40.00%,±3.7
"('$500 to $999',)","Durham city, North Carolina","7,633",selected_monthly_owner_costs_(smoc),"±1,527",16.50%,±3.2
"('$500 to $999',)","El Paso city, Texas","18,762",selected_monthly_owner_costs_(smoc),"±2,279",26.20%,±2.9
"('$500 to $999',)","Fort Worth city, Texas","11,784",selected_monthly_owner_costs_(smoc),"±1,741",10.20%,±1.4
"('$500 to $999',)","Fresno city, California","6,602",selected_monthly_owner_costs_(smoc),"±1,282",11.40%,±2.0
"('$500 to $999',)","Greensboro city, North Carolina","12,565",selected_monthly_owner_costs_(smoc),"±2,003",31.20%,±4.0
"('$500 to $999',)","Henderson city, Nevada","5,004",selected_monthly_owner_costs_(smoc),"±1,152",9.10%,±2.0
"('$500 to $999',)","Houston city, Texas","23,981",selected_monthly_owner_costs_(smoc),"±2,771",13.20%,±1.5
"('$500 to $999',)","Indianapolis city (balance), Indiana","40,840",selected_monthly_owner_costs_(smoc),"±3,036",33.00%,±2.1
"('$500 to $999',)","Irvine city, California",296,selected_monthly_owner_costs_(smoc),±172,1.00%,±0.6
"('$500 to $999',)","Jacksonville city, Florida","27,425",selected_monthly_owner_costs_(smoc),"±2,306",20.40%,±1.6
"('$500 to $999',)","Jersey City city, New Jersey",877,selected_monthly_owner_costs_(smoc),±454,3.60%,±1.8
"('$500 to $999',)","Kansas City city, Missouri","13,643",selected_monthly_owner_costs_(smoc),"±1,846",20.30%,±2.3
"('$500 to $999',)","Las Vegas city, Nevada","11,194",selected_monthly_owner_costs_(smoc),"±1,330",12.80%,±1.5
"('$500 to $999',)","Lincoln city, Nebraska","7,807",selected_monthly_owner_costs_(smoc),"±1,337",17.90%,±2.9
"('$500 to $999',)","Long Beach city, California","1,768",selected_monthly_owner_costs_(smoc),±597,3.80%,±1.3
"('$500 to $999',)","Los Angeles city, California","6,633",selected_monthly_owner_costs_(smoc),"±1,098",1.80%,±0.3
"('$500 to $999',)","Memphis city, Tennessee","24,265",selected_monthly_owner_costs_(smoc),"±2,449",33.90%,±3.1
"('$500 to $999',)","Mesa city, Arizona","10,837",selected_monthly_owner_costs_(smoc),"±1,520",14.40%,±1.9
"('$500 to $999',)","Miami city, Florida","2,541",selected_monthly_owner_costs_(smoc),±781,8.90%,±2.6
"('$500 to $999',)","Milwaukee city, Wisconsin","15,202",selected_monthly_owner_costs_(smoc),"±1,779",24.50%,±2.5
"('$500 to $999',)","Minneapolis city, Minnesota","4,997",selected_monthly_owner_costs_(smoc),"±1,055",8.20%,±1.6
"('$500 to $999',)","New Orleans city, Louisiana","4,646",selected_monthly_owner_costs_(smoc),±886,10.90%,±2.0
"('$500 to $999',)","New York city, New York","24,359",selected_monthly_owner_costs_(smoc),"±2,929",4.20%,±0.5
"('$500 to $999',)","Newark city, New Jersey","1,510",selected_monthly_owner_costs_(smoc),±855,9.00%,±4.7
"('$500 to $999',)","Oakland city, California","1,125",selected_monthly_owner_costs_(smoc),±431,2.20%,±0.8
"('$500 to $999',)","Oklahoma City city, Oklahoma","18,785",selected_monthly_owner_costs_(smoc),"±2,321",21.90%,±2.4
"('$500 to $999',)","Omaha city, Nebraska","9,526",selected_monthly_owner_costs_(smoc),"±1,148",13.10%,±1.6
"('$500 to $999',)","Orlando city, Florida","3,392",selected_monthly_owner_costs_(smoc),"±1,045",11.90%,±3.3
"('$500 to $999',)","Philadelphia city, Pennsylvania","46,696",selected_monthly_owner_costs_(smoc),"±3,977",24.40%,±1.8
"('$500 to $999',)","Phoenix city, Arizona","38,234",selected_monthly_owner_costs_(smoc),"±3,300",17.40%,±1.5
"('$500 to $999',)","Pittsburgh city, Pennsylvania","12,123",selected_monthly_owner_costs_(smoc),"±1,618",34.60%,±3.7
"('$500 to $999',)","Plano city, Texas",606,selected_monthly_owner_costs_(smoc),±346,1.60%,±0.9
"('$500 to $999',)","Portland city, Oregon","3,024",selected_monthly_owner_costs_(smoc),±814,2.80%,±0.7
"('$500 to $999',)","Raleigh city, North Carolina","9,002",selected_monthly_owner_costs_(smoc),"±1,698",12.40%,±2.2
"('$500 to $999',)","Riverside city, California","1,550",selected_monthly_owner_costs_(smoc),±591,4.50%,±1.6
"('$500 to $999',)","Sacramento city, California","3,812",selected_monthly_owner_costs_(smoc),±960,5.90%,±1.5
"('$500 to $999',)","San Antonio city, Texas","28,977",selected_monthly_owner_costs_(smoc),"±3,304",18.30%,±1.9
"('$500 to $999',)","San Diego city, California","4,584",selected_monthly_owner_costs_(smoc),±943,2.70%,±0.6
"('$500 to $999',)","San Francisco city, California","1,351",selected_monthly_owner_costs_(smoc),±504,1.50%,±0.6
"('$500 to $999',)","San Jose city, California","1,569",selected_monthly_owner_costs_(smoc),±588,1.30%,±0.5
"('$500 to $999',)","Santa Ana city, California","1,067",selected_monthly_owner_costs_(smoc),±461,4.70%,±2.0
"('$500 to $999',)","Seattle city, Washington","1,183",selected_monthly_owner_costs_(smoc),±486,1.10%,±0.4
"('$500 to $999',)","St. Louis city, Missouri","10,129",selected_monthly_owner_costs_(smoc),"±1,437",24.40%,±3.0
"('$500 to $999',)","St. Paul city, Minnesota","4,517",selected_monthly_owner_costs_(smoc),±880,10.70%,±1.9
"('$500 to $999',)","Stockton city, California","3,173",selected_monthly_owner_costs_(smoc),±652,10.10%,±2.1
"('$500 to $999',)","Tampa city, Florida","8,647",selected_monthly_owner_costs_(smoc),"±1,381",16.40%,±2.6
"('$500 to $999',)","Tucson city, Arizona","19,582",selected_monthly_owner_costs_(smoc),"±2,087",28.80%,±2.7
"('$500 to $999',)","Tulsa city, Oklahoma","14,753",selected_monthly_owner_costs_(smoc),"±1,477",29.50%,±2.2
"('$500 to $999',)","Virginia Beach city, Virginia","6,064",selected_monthly_owner_costs_(smoc),"±1,161",7.30%,±1.4
"('$500 to $999',)","Washington city, District of Columbia","4,013",selected_monthly_owner_costs_(smoc),"±1,390",4.30%,±1.5
"('$500 to $999',)","Wichita city, Kansas","16,669",selected_monthly_owner_costs_(smoc),"±1,780",29.10%,±2.6
"('$1,000 to $1,499',)","Albuquerque city, New Mexico","39,104",selected_monthly_owner_costs_(smoc),"±2,839",43.90%,±2.8
"('$1,000 to $1,499',)","Anaheim city, California","3,254",selected_monthly_owner_costs_(smoc),"±1,100",9.20%,±2.9
"('$1,000 to $1,499',)","Anchorage municipality, Alaska","6,593",selected_monthly_owner_costs_(smoc),"±1,340",15.30%,±2.8
"('$1,000 to $1,499',)","Arlington city, Texas","12,706",selected_monthly_owner_costs_(smoc),"±1,598",29.00%,±3.2
"('$1,000 to $1,499',)","Atlanta city, Georgia","11,668",selected_monthly_owner_costs_(smoc),"±1,815",16.50%,±2.3
"('$1,000 to $1,499',)","Aurora city, Colorado","18,891",selected_monthly_owner_costs_(smoc),"±2,033",28.60%,±2.9
"('$1,000 to $1,499',)","Austin city, Texas","20,322",selected_monthly_owner_costs_(smoc),"±2,645",16.80%,±2.0
"('$1,000 to $1,499',)","Bakersfield city, California","13,045",selected_monthly_owner_costs_(smoc),"±2,379",26.40%,±4.3
"('$1,000 to $1,499',)","Baltimore city, Maryland","26,946",selected_monthly_owner_costs_(smoc),"±3,276",34.50%,±3.2
"('$1,000 to $1,499',)","Boston city, Massachusetts","6,074",selected_monthly_owner_costs_(smoc),"±1,355",9.00%,±1.9
"('$1,000 to $1,499',)","Charlotte city, North Carolina","48,331",selected_monthly_owner_costs_(smoc),"±3,679",34.80%,±2.2
"('$1,000 to $1,499',)","Chicago city, Illinois","61,097",selected_monthly_owner_costs_(smoc),"±4,119",19.60%,±1.2
"('$1,000 to $1,499',)","Cincinnati city, Ohio","11,475",selected_monthly_owner_costs_(smoc),"±1,723",32.10%,±4.0
"('$1,000 to $1,499',)","Cleveland city, Ohio","13,085",selected_monthly_owner_costs_(smoc),"±1,655",36.20%,±3.9
"('$1,000 to $1,499',)","Colorado Springs city, Colorado","25,738",selected_monthly_owner_costs_(smoc),"±2,725",30.70%,±2.6
"('$1,000 to $1,499',)","Columbus city, Ohio","49,290",selected_monthly_owner_costs_(smoc),"±3,918",41.00%,±2.2
"('$1,000 to $1,499',)","Corpus Christi city, Texas","11,743",selected_monthly_owner_costs_(smoc),"±1,802",30.70%,±4.3
"('$1,000 to $1,499',)","Dallas city, Texas","34,669",selected_monthly_owner_costs_(smoc),"±3,404",29.90%,±2.5
"('$1,000 to $1,499',)","Denver city, Colorado","23,236",selected_monthly_owner_costs_(smoc),"±2,391",19.30%,±1.9
"('$1,000 to $1,499',)","Detroit city, Michigan","15,790",selected_monthly_owner_costs_(smoc),"±1,901",38.10%,±3.9
"('$1,000 to $1,499',)","Durham city, North Carolina","18,421",selected_monthly_owner_costs_(smoc),"±2,847",39.90%,±4.9
"('$1,000 to $1,499',)","El Paso city, Texas","26,878",selected_monthly_owner_costs_(smoc),"±3,230",37.60%,±3.6
"('$1,000 to $1,499',)","Fort Worth city, Texas","28,437",selected_monthly_owner_costs_(smoc),"±3,221",24.50%,±2.4
"('$1,000 to $1,499',)","Fresno city, California","16,273",selected_monthly_owner_costs_(smoc),"±2,321",28.10%,±3.4
"('$1,000 to $1,499',)","Greensboro city, North Carolina","14,666",selected_monthly_owner_costs_(smoc),"±1,721",36.40%,±3.6
"('$1,000 to $1,499',)","Henderson city, Nevada","14,816",selected_monthly_owner_costs_(smoc),"±1,656",27.00%,±2.6
"('$1,000 to $1,499',)","Houston city, Texas","49,344",selected_monthly_owner_costs_(smoc),"±4,643",27.20%,±1.9
"('$1,000 to $1,499',)","Indianapolis city (balance), Indiana","49,913",selected_monthly_owner_costs_(smoc),"±3,581",40.40%,±2.4
"('$1,000 to $1,499',)","Irvine city, California","1,303",selected_monthly_owner_costs_(smoc),±572,4.60%,±1.9
"('$1,000 to $1,499',)","Jacksonville city, Florida","48,047",selected_monthly_owner_costs_(smoc),"±3,803",35.80%,±2.4
"('$1,000 to $1,499',)","Jersey City city, New Jersey","2,325",selected_monthly_owner_costs_(smoc),±910,9.60%,±3.6
"('$1,000 to $1,499',)","Kansas City city, Missouri","24,814",selected_monthly_owner_costs_(smoc),"±2,288",36.90%,±2.6
"('$1,000 to $1,499',)","Las Vegas city, Nevada","28,016",selected_monthly_owner_costs_(smoc),"±2,325",32.20%,±2.3
"('$1,000 to $1,499',)","Lincoln city, Nebraska","17,717",selected_monthly_owner_costs_(smoc),"±1,814",40.50%,±3.7
"('$1,000 to $1,499',)","Long Beach city, California","5,192",selected_monthly_owner_costs_(smoc),±913,11.10%,±1.9
"('$1,000 to $1,499',)","Los Angeles city, California","25,136",selected_monthly_owner_costs_(smoc),"±2,470",6.90%,±0.7
"('$1,000 to $1,499',)","Memphis city, Tennessee","24,092",selected_monthly_owner_costs_(smoc),"±2,712",33.70%,±3.0
"('$1,000 to $1,499',)","Mesa city, Arizona","25,320",selected_monthly_owner_costs_(smoc),"±2,168",33.60%,±2.8
"('$1,000 to $1,499',)","Miami city, Florida","5,035",selected_monthly_owner_costs_(smoc),"±1,483",17.70%,±4.6
"('$1,000 to $1,499',)","Milwaukee city, Wisconsin","29,393",selected_monthly_owner_costs_(smoc),"±2,252",47.40%,±2.8
"('$1,000 to $1,499',)","Minneapolis city, Minnesota","15,602",selected_monthly_owner_costs_(smoc),"±1,624",25.60%,±2.2
"('$1,000 to $1,499',)","New Orleans city, Louisiana","12,215",selected_monthly_owner_costs_(smoc),"±1,503",28.70%,±3.0
"('$1,000 to $1,499',)","New York city, New York","45,774",selected_monthly_owner_costs_(smoc),"±4,447",7.80%,±0.7
"('$1,000 to $1,499',)","Newark city, New Jersey","1,482",selected_monthly_owner_costs_(smoc),±642,8.80%,±3.9
"('$1,000 to $1,499',)","Oakland city, California","4,352",selected_monthly_owner_costs_(smoc),"±1,275",8.60%,±2.5
"('$1,000 to $1,499',)","Oklahoma City city, Oklahoma","32,594",selected_monthly_owner_costs_(smoc),"±2,826",38.00%,±3.0
"('$1,000 to $1,499',)","Omaha city, Nebraska","28,651",selected_monthly_owner_costs_(smoc),"±2,326",39.40%,±2.7
"('$1,000 to $1,499',)","Orlando city, Florida","8,832",selected_monthly_owner_costs_(smoc),"±1,611",30.90%,±4.9
"('$1,000 to $1,499',)","Philadelphia city, Pennsylvania","63,927",selected_monthly_owner_costs_(smoc),"±4,515",33.50%,±2.1
"('$1,000 to $1,499',)","Phoenix city, Arizona","74,790",selected_monthly_owner_costs_(smoc),"±4,481",34.00%,±1.6
"('$1,000 to $1,499',)","Pittsburgh city, Pennsylvania","11,005",selected_monthly_owner_costs_(smoc),"±1,386",31.40%,±3.7
"('$1,000 to $1,499',)","Plano city, Texas","4,240",selected_monthly_owner_costs_(smoc),±793,11.20%,±2.1
"('$1,000 to $1,499',)","Portland city, Oregon","17,824",selected_monthly_owner_costs_(smoc),"±2,380",16.40%,±2.2
"('$1,000 to $1,499',)","Raleigh city, North Carolina","24,062",selected_monthly_owner_costs_(smoc),"±2,500",33.20%,±2.9
"('$1,000 to $1,499',)","Riverside city, California","6,634",selected_monthly_owner_costs_(smoc),"±1,338",19.10%,±3.3
"('$1,000 to $1,499',)","Sacramento city, California","13,084",selected_monthly_owner_costs_(smoc),"±1,687",20.40%,±2.4
"('$1,000 to $1,499',)","San Antonio city, Texas","50,962",selected_monthly_owner_costs_(smoc),"±4,545",32.30%,±2.4
"('$1,000 to $1,499',)","San Diego city, California","13,772",selected_monthly_owner_costs_(smoc),"±1,635",8.20%,±1.0
"('$1,000 to $1,499',)","San Francisco city, California","2,062",selected_monthly_owner_costs_(smoc),±554,2.30%,±0.6
"('$1,000 to $1,499',)","San Jose city, California","4,868",selected_monthly_owner_costs_(smoc),±880,4.00%,±0.7
"('$1,000 to $1,499',)","Santa Ana city, California","3,127",selected_monthly_owner_costs_(smoc),±888,13.90%,±3.7
"('$1,000 to $1,499',)","Seattle city, Washington","7,073",selected_monthly_owner_costs_(smoc),"±1,290",6.40%,±1.1
"('$1,000 to $1,499',)","St. Louis city, Missouri","16,762",selected_monthly_owner_costs_(smoc),"±1,967",40.40%,±3.7
"('$1,000 to $1,499',)","St. Paul city, Minnesota","14,278",selected_monthly_owner_costs_(smoc),"±1,881",33.80%,±3.4
"('$1,000 to $1,499',)","Stockton city, California","8,327",selected_monthly_owner_costs_(smoc),"±1,555",26.50%,±4.7
"('$1,000 to $1,499',)","Tampa city, Florida","14,033",selected_monthly_owner_costs_(smoc),"±2,175",26.60%,±3.7
"('$1,000 to $1,499',)","Tucson city, Arizona","28,539",selected_monthly_owner_costs_(smoc),"±2,848",42.00%,±3.2
"('$1,000 to $1,499',)","Tulsa city, Oklahoma","16,092",selected_monthly_owner_costs_(smoc),"±1,413",32.20%,±2.6
"('$1,000 to $1,499',)","Virginia Beach city, Virginia","21,238",selected_monthly_owner_costs_(smoc),"±2,116",25.60%,±2.2
"('$1,000 to $1,499',)","Washington city, District of Columbia","8,256",selected_monthly_owner_costs_(smoc),"±1,091",8.90%,±1.2
