Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Housing units without a mortgage',)","Miami city, Florida","21,401",mortgage_status,"±2,224",43.50%,±3.6
"('Housing units without a mortgage',)","Milwaukee city, Wisconsin","31,617",mortgage_status,"±2,375",34.30%,±2.5
"('Housing units without a mortgage',)","Minneapolis city, Minnesota","22,732",mortgage_status,"±1,845",27.10%,±2.0
"('Housing units without a mortgage',)","New Orleans city, Louisiana","32,764",mortgage_status,"±1,914",44.90%,±2.2
"('Housing units without a mortgage',)","New York city, New York","424,120",mortgage_status,"±10,501",41.10%,±0.8
"('Housing units without a mortgage',)","Newark city, New Jersey","7,784",mortgage_status,"±1,243",31.30%,±4.0
"('Housing units without a mortgage',)","Oakland city, California","17,124",mortgage_status,"±1,669",27.40%,±2.3
"('Housing units without a mortgage',)","Oklahoma City city, Oklahoma","52,000",mortgage_status,"±2,605",36.70%,±1.8
"('Housing units without a mortgage',)","Omaha city, Nebraska","33,152",mortgage_status,"±2,093",31.60%,±1.7
"('Housing units without a mortgage',)","Orlando city, Florida","11,095",mortgage_status,"±1,569",30.90%,±4.1
"('Housing units without a mortgage',)","Philadelphia city, Pennsylvania","118,058",mortgage_status,"±4,736",39.80%,±1.5
"('Housing units without a mortgage',)","Phoenix city, Arizona","89,601",mortgage_status,"±4,519",28.60%,±1.2
"('Housing units without a mortgage',)","Pittsburgh city, Pennsylvania","29,085",mortgage_status,"±1,958",43.30%,±2.5
"('Housing units without a mortgage',)","Plano city, Texas","24,264",mortgage_status,"±2,373",38.60%,±3.2
"('Housing units without a mortgage',)","Portland city, Oregon","38,932",mortgage_status,"±2,817",27.30%,±1.7
"('Housing units without a mortgage',)","Raleigh city, North Carolina","20,143",mortgage_status,"±2,021",20.50%,±1.9
"('Housing units without a mortgage',)","Riverside city, California","11,630",mortgage_status,"±1,409",25.20%,±2.8
"('Housing units without a mortgage',)","Sacramento city, California","27,007",mortgage_status,"±2,393",29.40%,±2.3
"('Housing units without a mortgage',)","San Antonio city, Texas","110,945",mortgage_status,"±4,358",40.30%,±1.3
"('Housing units without a mortgage',)","San Diego city, California","62,500",mortgage_status,"±3,397",26.30%,±1.2
"('Housing units without a mortgage',)","San Francisco city, California","43,773",mortgage_status,"±2,819",33.30%,±1.9
"('Housing units without a mortgage',)","San Jose city, California","51,687",mortgage_status,"±3,251",28.00%,±1.5
"('Housing units without a mortgage',)","Santa Ana city, California","11,555",mortgage_status,"±1,354",32.80%,±3.3
"('Housing units without a mortgage',)","Seattle city, Washington","42,221",mortgage_status,"±3,086",27.20%,±1.9
"('Housing units without a mortgage',)","St. Louis city, Missouri","21,684",mortgage_status,"±1,948",35.90%,±2.9
"('Housing units without a mortgage',)","St. Paul city, Minnesota","15,241",mortgage_status,"±1,725",27.80%,±2.6
"('Housing units without a mortgage',)","Stockton city, California","11,988",mortgage_status,"±1,699",26.10%,±3.2
"('Housing units without a mortgage',)","Tampa city, Florida","25,902",mortgage_status,"±2,416",36.00%,±2.9
"('Housing units without a mortgage',)","Tucson city, Arizona","37,220",mortgage_status,"±2,447",34.40%,±1.9
"('Housing units without a mortgage',)","Tulsa city, Oklahoma","34,959",mortgage_status,"±1,674",42.00%,±1.7
"('Housing units without a mortgage',)","Virginia Beach city, Virginia","26,735",mortgage_status,"±1,953",24.60%,±1.9
"('Housing units without a mortgage',)","Washington city, District of Columbia","28,535",mortgage_status,"±2,032",24.00%,±1.7
"('Housing units without a mortgage',)","Wichita city, Kansas","32,358",mortgage_status,"±2,130",36.20%,±2.2
"('Housing units with a mortgage',)","Albuquerque city, New Mexico","90,357",selected_monthly_owner_costs_(smoc),"±3,577","90,357",(X)
"('Housing units with a mortgage',)","Anaheim city, California","31,544",selected_monthly_owner_costs_(smoc),"±2,327","31,544",(X)
"('Housing units with a mortgage',)","Anchorage municipality, Alaska","45,264",selected_monthly_owner_costs_(smoc),"±2,330","45,264",(X)
"('Housing units with a mortgage',)","Arlington city, Texas","46,413",selected_monthly_owner_costs_(smoc),"±3,110","46,413",(X)
"('Housing units with a mortgage',)","Atlanta city, Georgia","59,535",selected_monthly_owner_costs_(smoc),"±3,230","59,535",(X)
"('Housing units with a mortgage',)","Aurora city, Colorado","60,209",selected_monthly_owner_costs_(smoc),"±3,088","60,209",(X)
"('Housing units with a mortgage',)","Austin city, Texas","117,308",selected_monthly_owner_costs_(smoc),"±4,484","117,308",(X)
"('Housing units with a mortgage',)","Bakersfield city, California","50,374",selected_monthly_owner_costs_(smoc),"±2,914","50,374",(X)
"('Housing units with a mortgage',)","Baltimore city, Maryland","76,135",selected_monthly_owner_costs_(smoc),"±3,304","76,135",(X)
"('Housing units with a mortgage',)","Boston city, Massachusetts","69,331",selected_monthly_owner_costs_(smoc),"±3,593","69,331",(X)
"('Housing units with a mortgage',)","Charlotte city, North Carolina","138,599",selected_monthly_owner_costs_(smoc),"±4,351","138,599",(X)
"('Housing units with a mortgage',)","Chicago city, Illinois","307,758",selected_monthly_owner_costs_(smoc),"±7,931","307,758",(X)
"('Housing units with a mortgage',)","Cincinnati city, Ohio","38,117",selected_monthly_owner_costs_(smoc),"±2,232","38,117",(X)
"('Housing units with a mortgage',)","Cleveland city, Ohio","38,843",selected_monthly_owner_costs_(smoc),"±2,433","38,843",(X)
"('Housing units with a mortgage',)","Colorado Springs city, Colorado","76,470",selected_monthly_owner_costs_(smoc),"±3,366","76,470",(X)
"('Housing units with a mortgage',)","Columbus city, Ohio","117,507",selected_monthly_owner_costs_(smoc),"±4,594","117,507",(X)
"('Housing units with a mortgage',)","Corpus Christi city, Texas","34,813",selected_monthly_owner_costs_(smoc),"±2,691","34,813",(X)
"('Housing units with a mortgage',)","Dallas city, Texas","118,904",selected_monthly_owner_costs_(smoc),"±4,637","118,904",(X)
"('Housing units with a mortgage',)","Denver city, Colorado","112,950",selected_monthly_owner_costs_(smoc),"±4,000","112,950",(X)
"('Housing units with a mortgage',)","Detroit city, Michigan","37,947",selected_monthly_owner_costs_(smoc),"±2,431","37,947",(X)
"('Housing units with a mortgage',)","Durham city, North Carolina","39,760",selected_monthly_owner_costs_(smoc),"±2,154","39,760",(X)
"('Housing units with a mortgage',)","El Paso city, Texas","80,856",selected_monthly_owner_costs_(smoc),"±4,034","80,856",(X)
"('Housing units with a mortgage',)","Fort Worth city, Texas","111,845",selected_monthly_owner_costs_(smoc),"±4,466","111,845",(X)
"('Housing units with a mortgage',)","Fresno city, California","56,293",selected_monthly_owner_costs_(smoc),"±3,135","56,293",(X)
"('Housing units with a mortgage',)","Greensboro city, North Carolina","41,298",selected_monthly_owner_costs_(smoc),"±2,618","41,298",(X)
"('Housing units with a mortgage',)","Henderson city, Nevada","53,256",selected_monthly_owner_costs_(smoc),"±2,807","53,256",(X)
"('Housing units with a mortgage',)","Houston city, Texas","192,028",selected_monthly_owner_costs_(smoc),"±7,354","192,028",(X)
"('Housing units with a mortgage',)","Indianapolis city (balance), Indiana","121,637",selected_monthly_owner_costs_(smoc),"±4,468","121,637",(X)
"('Housing units with a mortgage',)","Irvine city, California","34,567",selected_monthly_owner_costs_(smoc),"±2,837","34,567",(X)
"('Housing units with a mortgage',)","Jacksonville city, Florida","125,727",selected_monthly_owner_costs_(smoc),"±4,950","125,727",(X)
"('Housing units with a mortgage',)","Jersey City city, New Jersey","21,953",selected_monthly_owner_costs_(smoc),"±2,065","21,953",(X)
"('Housing units with a mortgage',)","Kansas City city, Missouri","72,622",selected_monthly_owner_costs_(smoc),"±3,078","72,622",(X)
"('Housing units with a mortgage',)","Las Vegas city, Nevada","84,791",selected_monthly_owner_costs_(smoc),"±3,867","84,791",(X)
"('Housing units with a mortgage',)","Lincoln city, Nebraska","45,264",selected_monthly_owner_costs_(smoc),"±2,124","45,264",(X)
"('Housing units with a mortgage',)","Long Beach city, California","52,229",selected_monthly_owner_costs_(smoc),"±2,683","52,229",(X)
"('Housing units with a mortgage',)","Los Angeles city, California","365,682",selected_monthly_owner_costs_(smoc),"±6,988","365,682",(X)
"('Housing units with a mortgage',)","Memphis city, Tennessee","66,976",selected_monthly_owner_costs_(smoc),"±3,065","66,976",(X)
"('Housing units with a mortgage',)","Mesa city, Arizona","71,700",selected_monthly_owner_costs_(smoc),"±3,090","71,700",(X)
"('Housing units with a mortgage',)","Miami city, Florida","27,801",selected_monthly_owner_costs_(smoc),"±2,913","27,801",(X)
"('Housing units with a mortgage',)","Milwaukee city, Wisconsin","60,601",selected_monthly_owner_costs_(smoc),"±3,512","60,601",(X)
"('Housing units with a mortgage',)","Minneapolis city, Minnesota","61,097",selected_monthly_owner_costs_(smoc),"±2,817","61,097",(X)
"('Housing units with a mortgage',)","New Orleans city, Louisiana","40,155",selected_monthly_owner_costs_(smoc),"±1,831","40,155",(X)
"('Housing units with a mortgage',)","New York city, New York","607,673",selected_monthly_owner_costs_(smoc),"±9,869","607,673",(X)
"('Housing units with a mortgage',)","Newark city, New Jersey","17,112",selected_monthly_owner_costs_(smoc),"±1,694","17,112",(X)
"('Housing units with a mortgage',)","Oakland city, California","45,343",selected_monthly_owner_costs_(smoc),"±2,502","45,343",(X)
"('Housing units with a mortgage',)","Oklahoma City city, Oklahoma","89,657",selected_monthly_owner_costs_(smoc),"±3,648","89,657",(X)
"('Housing units with a mortgage',)","Omaha city, Nebraska","71,834",selected_monthly_owner_costs_(smoc),"±2,524","71,834",(X)
"('Housing units with a mortgage',)","Orlando city, Florida","24,821",selected_monthly_owner_costs_(smoc),"±2,402","24,821",(X)
"('Housing units with a mortgage',)","Philadelphia city, Pennsylvania","178,805",selected_monthly_owner_costs_(smoc),"±6,045","178,805",(X)
"('Housing units with a mortgage',)","Phoenix city, Arizona","224,219",selected_monthly_owner_costs_(smoc),"±5,577","224,219",(X)
"('Housing units with a mortgage',)","Pittsburgh city, Pennsylvania","38,134",selected_monthly_owner_costs_(smoc),"±2,426","38,134",(X)
"('Housing units with a mortgage',)","Plano city, Texas","38,653",selected_monthly_owner_costs_(smoc),"±2,418","38,653",(X)
"('Housing units with a mortgage',)","Portland city, Oregon","103,611",selected_monthly_owner_costs_(smoc),"±3,421","103,611",(X)
"('Housing units with a mortgage',)","Raleigh city, North Carolina","77,908",selected_monthly_owner_costs_(smoc),"±3,266","77,908",(X)
"('Housing units with a mortgage',)","Riverside city, California","34,518",selected_monthly_owner_costs_(smoc),"±2,742","34,518",(X)
"('Housing units with a mortgage',)","Sacramento city, California","64,971",selected_monthly_owner_costs_(smoc),"±3,442","64,971",(X)
"('Housing units with a mortgage',)","San Antonio city, Texas","164,025",selected_monthly_owner_costs_(smoc),"±5,010","164,025",(X)
"('Housing units with a mortgage',)","San Diego city, California","174,733",selected_monthly_owner_costs_(smoc),"±4,707","174,733",(X)
"('Housing units with a mortgage',)","San Francisco city, California","87,803",selected_monthly_owner_costs_(smoc),"±3,936","87,803",(X)
"('Housing units with a mortgage',)","San Jose city, California","133,029",selected_monthly_owner_costs_(smoc),"±3,667","133,029",(X)
"('Housing units with a mortgage',)","Santa Ana city, California","23,684",selected_monthly_owner_costs_(smoc),"±2,120","23,684",(X)
"('Housing units with a mortgage',)","Seattle city, Washington","113,205",selected_monthly_owner_costs_(smoc),"±4,641","113,205",(X)
"('Housing units with a mortgage',)","St. Louis city, Missouri","38,799",selected_monthly_owner_costs_(smoc),"±2,716","38,799",(X)
"('Housing units with a mortgage',)","St. Paul city, Minnesota","39,605",selected_monthly_owner_costs_(smoc),"±2,016","39,605",(X)
"('Housing units with a mortgage',)","Stockton city, California","33,938",selected_monthly_owner_costs_(smoc),"±2,512","33,938",(X)
"('Housing units with a mortgage',)","Tampa city, Florida","46,035",selected_monthly_owner_costs_(smoc),"±3,059","46,035",(X)
"('Housing units with a mortgage',)","Tucson city, Arizona","70,888",selected_monthly_owner_costs_(smoc),"±2,994","70,888",(X)
"('Housing units with a mortgage',)","Tulsa city, Oklahoma","48,291",selected_monthly_owner_costs_(smoc),"±1,982","48,291",(X)
"('Housing units with a mortgage',)","Virginia Beach city, Virginia","82,078",selected_monthly_owner_costs_(smoc),"±3,560","82,078",(X)
"('Housing units with a mortgage',)","Washington city, District of Columbia","90,270",selected_monthly_owner_costs_(smoc),"±3,334","90,270",(X)
"('Housing units with a mortgage',)","Wichita city, Kansas","57,068",selected_monthly_owner_costs_(smoc),"±2,731","57,068",(X)
"('Less than $500',)","Albuquerque city, New Mexico","1,395",selected_monthly_owner_costs_(smoc),±486,1.50%,±0.5
"('Less than $500',)","Anaheim city, California",0,selected_monthly_owner_costs_(smoc),±210,0.00%,±0.6
"('Less than $500',)","Anchorage municipality, Alaska",217,selected_monthly_owner_costs_(smoc),±209,0.50%,±0.5
"('Less than $500',)","Arlington city, Texas",66,selected_monthly_owner_costs_(smoc),±80,0.10%,±0.2
"('Less than $500',)","Atlanta city, Georgia",484,selected_monthly_owner_costs_(smoc),±282,0.80%,±0.5
"('Less than $500',)","Aurora city, Colorado",240,selected_monthly_owner_costs_(smoc),±145,0.40%,±0.2
"('Less than $500',)","Austin city, Texas",275,selected_monthly_owner_costs_(smoc),±185,0.20%,±0.2
"('Less than $500',)","Bakersfield city, California",220,selected_monthly_owner_costs_(smoc),±187,0.40%,±0.4
"('Less than $500',)","Baltimore city, Maryland",722,selected_monthly_owner_costs_(smoc),±286,0.90%,±0.4
"('Less than $500',)","Boston city, Massachusetts",225,selected_monthly_owner_costs_(smoc),±181,0.30%,±0.3
"('Less than $500',)","Charlotte city, North Carolina","2,340",selected_monthly_owner_costs_(smoc),±691,1.70%,±0.5
"('Less than $500',)","Chicago city, Illinois","1,034",selected_monthly_owner_costs_(smoc),±484,0.30%,±0.2
"('Less than $500',)","Cincinnati city, Ohio",325,selected_monthly_owner_costs_(smoc),±253,0.90%,±0.7
"('Less than $500',)","Cleveland city, Ohio","2,393",selected_monthly_owner_costs_(smoc),±794,6.20%,±2.0
"('Less than $500',)","Colorado Springs city, Colorado",857,selected_monthly_owner_costs_(smoc),±457,1.10%,±0.6
"('Less than $500',)","Columbus city, Ohio","1,288",selected_monthly_owner_costs_(smoc),±445,1.10%,±0.4
"('Less than $500',)","Corpus Christi city, Texas",768,selected_monthly_owner_costs_(smoc),±513,2.20%,±1.4
"('Less than $500',)","Dallas city, Texas",488,selected_monthly_owner_costs_(smoc),±372,0.40%,±0.3
"('Less than $500',)","Denver city, Colorado","1,505",selected_monthly_owner_costs_(smoc),±781,1.30%,±0.7
"('Less than $500',)","Detroit city, Michigan",975,selected_monthly_owner_costs_(smoc),±388,2.60%,±1.0
"('Less than $500',)","Durham city, North Carolina",485,selected_monthly_owner_costs_(smoc),±360,1.20%,±0.9
"('Less than $500',)","El Paso city, Texas","1,115",selected_monthly_owner_costs_(smoc),±481,1.40%,±0.6
"('Less than $500',)","Fort Worth city, Texas",219,selected_monthly_owner_costs_(smoc),±189,0.20%,±0.2
"('Less than $500',)","Fresno city, California",747,selected_monthly_owner_costs_(smoc),±366,1.30%,±0.6
"('Less than $500',)","Greensboro city, North Carolina","1,059",selected_monthly_owner_costs_(smoc),±548,2.60%,±1.3
"('Less than $500',)","Henderson city, Nevada",697,selected_monthly_owner_costs_(smoc),±409,1.30%,±0.8
"('Less than $500',)","Houston city, Texas","1,660",selected_monthly_owner_costs_(smoc),±644,0.90%,±0.3
