Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Median (dollars)',)","St. Louis city, Missouri","1,278",selected_monthly_owner_costs_(smoc),±38,(X),(X)
"('Median (dollars)',)","St. Paul city, Minnesota","1,489",selected_monthly_owner_costs_(smoc),±32,(X),(X)
"('Median (dollars)',)","Stockton city, California","1,675",selected_monthly_owner_costs_(smoc),±97,(X),(X)
"('Median (dollars)',)","Tampa city, Florida","1,622",selected_monthly_owner_costs_(smoc),±79,(X),(X)
"('Median (dollars)',)","Tucson city, Arizona","1,170",selected_monthly_owner_costs_(smoc),±21,(X),(X)
"('Median (dollars)',)","Tulsa city, Oklahoma","1,269",selected_monthly_owner_costs_(smoc),±37,(X),(X)
"('Median (dollars)',)","Virginia Beach city, Virginia","1,752",selected_monthly_owner_costs_(smoc),±45,(X),(X)
"('Median (dollars)',)","Washington city, District of Columbia","2,506",selected_monthly_owner_costs_(smoc),±72,(X),(X)
"('Median (dollars)',)","Wichita city, Kansas","1,236",selected_monthly_owner_costs_(smoc),±38,(X),(X)
"('Housing units without a mortgage',)","Albuquerque city, New Mexico","44,822",selected_monthly_owner_costs_(smoc),"±2,716","44,822",(X)
"('Housing units without a mortgage',)","Anaheim city, California","14,154",selected_monthly_owner_costs_(smoc),"±1,701","14,154",(X)
"('Housing units without a mortgage',)","Anchorage municipality, Alaska","21,124",selected_monthly_owner_costs_(smoc),"±1,803","21,124",(X)
"('Housing units without a mortgage',)","Arlington city, Texas","28,363",selected_monthly_owner_costs_(smoc),"±2,652","28,363",(X)
"('Housing units without a mortgage',)","Atlanta city, Georgia","25,052",selected_monthly_owner_costs_(smoc),"±2,704","25,052",(X)
"('Housing units without a mortgage',)","Aurora city, Colorado","16,926",selected_monthly_owner_costs_(smoc),"±1,590","16,926",(X)
"('Housing units without a mortgage',)","Austin city, Texas","58,612",selected_monthly_owner_costs_(smoc),"±4,400","58,612",(X)
"('Housing units without a mortgage',)","Bakersfield city, California","17,404",selected_monthly_owner_costs_(smoc),"±2,152","17,404",(X)
"('Housing units without a mortgage',)","Baltimore city, Maryland","36,266",selected_monthly_owner_costs_(smoc),"±2,378","36,266",(X)
"('Housing units without a mortgage',)","Boston city, Massachusetts","24,317",selected_monthly_owner_costs_(smoc),"±1,912","24,317",(X)
"('Housing units without a mortgage',)","Charlotte city, North Carolina","41,817",selected_monthly_owner_costs_(smoc),"±2,937","41,817",(X)
"('Housing units without a mortgage',)","Chicago city, Illinois","170,832",selected_monthly_owner_costs_(smoc),"±5,721","170,832",(X)
"('Housing units without a mortgage',)","Cincinnati city, Ohio","18,882",selected_monthly_owner_costs_(smoc),"±1,842","18,882",(X)
"('Housing units without a mortgage',)","Cleveland city, Ohio","31,382",selected_monthly_owner_costs_(smoc),"±2,119","31,382",(X)
"('Housing units without a mortgage',)","Colorado Springs city, Colorado","32,462",selected_monthly_owner_costs_(smoc),"±2,265","32,462",(X)
"('Housing units without a mortgage',)","Columbus city, Ohio","47,395",selected_monthly_owner_costs_(smoc),"±2,996","47,395",(X)
"('Housing units without a mortgage',)","Corpus Christi city, Texas","29,525",selected_monthly_owner_costs_(smoc),"±2,397","29,525",(X)
"('Housing units without a mortgage',)","Dallas city, Texas","93,356",selected_monthly_owner_costs_(smoc),"±4,987","93,356",(X)
"('Housing units without a mortgage',)","Denver city, Colorado","41,526",selected_monthly_owner_costs_(smoc),"±2,593","41,526",(X)
"('Housing units without a mortgage',)","Detroit city, Michigan","88,190",selected_monthly_owner_costs_(smoc),"±3,925","88,190",(X)
"('Housing units without a mortgage',)","Durham city, North Carolina","13,805",selected_monthly_owner_costs_(smoc),"±1,880","13,805",(X)
"('Housing units without a mortgage',)","El Paso city, Texas","57,373",selected_monthly_owner_costs_(smoc),"±3,604","57,373",(X)
"('Housing units without a mortgage',)","Fort Worth city, Texas","63,788",selected_monthly_owner_costs_(smoc),"±2,954","63,788",(X)
"('Housing units without a mortgage',)","Fresno city, California","22,634",selected_monthly_owner_costs_(smoc),"±1,903","22,634",(X)
"('Housing units without a mortgage',)","Greensboro city, North Carolina","17,986",selected_monthly_owner_costs_(smoc),"±2,396","17,986",(X)
"('Housing units without a mortgage',)","Henderson city, Nevada","21,152",selected_monthly_owner_costs_(smoc),"±2,206","21,152",(X)
"('Housing units without a mortgage',)","Houston city, Texas","163,475",selected_monthly_owner_costs_(smoc),"±5,941","163,475",(X)
"('Housing units without a mortgage',)","Indianapolis city (balance), Indiana","57,728",selected_monthly_owner_costs_(smoc),"±3,494","57,728",(X)
"('Housing units without a mortgage',)","Irvine city, California","13,570",selected_monthly_owner_costs_(smoc),"±1,841","13,570",(X)
"('Housing units without a mortgage',)","Jacksonville city, Florida","61,570",selected_monthly_owner_costs_(smoc),"±3,803","61,570",(X)
"('Housing units without a mortgage',)","Jersey City city, New Jersey","7,985",selected_monthly_owner_costs_(smoc),"±1,244","7,985",(X)
"('Housing units without a mortgage',)","Kansas City city, Missouri","40,131",selected_monthly_owner_costs_(smoc),"±2,674","40,131",(X)
"('Housing units without a mortgage',)","Las Vegas city, Nevada","40,042",selected_monthly_owner_costs_(smoc),"±2,587","40,042",(X)
"('Housing units without a mortgage',)","Lincoln city, Nebraska","22,880",selected_monthly_owner_costs_(smoc),"±1,857","22,880",(X)
"('Housing units without a mortgage',)","Long Beach city, California","18,388",selected_monthly_owner_costs_(smoc),"±1,847","18,388",(X)
"('Housing units without a mortgage',)","Los Angeles city, California","141,491",selected_monthly_owner_costs_(smoc),"±4,438","141,491",(X)
"('Housing units without a mortgage',)","Memphis city, Tennessee","43,618",selected_monthly_owner_costs_(smoc),"±2,843","43,618",(X)
"('Housing units without a mortgage',)","Mesa city, Arizona","40,869",selected_monthly_owner_costs_(smoc),"±2,465","40,869",(X)
"('Housing units without a mortgage',)","Miami city, Florida","27,162",selected_monthly_owner_costs_(smoc),"±2,563","27,162",(X)
"('Housing units without a mortgage',)","Milwaukee city, Wisconsin","32,698",selected_monthly_owner_costs_(smoc),"±2,050","32,698",(X)
"('Housing units without a mortgage',)","Minneapolis city, Minnesota","23,383",selected_monthly_owner_costs_(smoc),"±2,035","23,383",(X)
"('Housing units without a mortgage',)","New Orleans city, Louisiana","36,516",selected_monthly_owner_costs_(smoc),"±1,947","36,516",(X)
"('Housing units without a mortgage',)","New York city, New York","454,938",selected_monthly_owner_costs_(smoc),"±10,034","454,938",(X)
"('Housing units without a mortgage',)","Newark city, New Jersey","6,501",selected_monthly_owner_costs_(smoc),"±1,090","6,501",(X)
"('Housing units without a mortgage',)","Oakland city, California","18,889",selected_monthly_owner_costs_(smoc),"±1,700","18,889",(X)
"('Housing units without a mortgage',)","Oklahoma City city, Oklahoma","56,963",selected_monthly_owner_costs_(smoc),"±2,810","56,963",(X)
"('Housing units without a mortgage',)","Omaha city, Nebraska","35,157",selected_monthly_owner_costs_(smoc),"±1,986","35,157",(X)
"('Housing units without a mortgage',)","Orlando city, Florida","12,866",selected_monthly_owner_costs_(smoc),"±1,816","12,866",(X)
"('Housing units without a mortgage',)","Philadelphia city, Pennsylvania","129,543",selected_monthly_owner_costs_(smoc),"±4,639","129,543",(X)
"('Housing units without a mortgage',)","Phoenix city, Arizona","89,479",selected_monthly_owner_costs_(smoc),"±4,061","89,479",(X)
"('Housing units without a mortgage',)","Pittsburgh city, Pennsylvania","28,887",selected_monthly_owner_costs_(smoc),"±1,835","28,887",(X)
"('Housing units without a mortgage',)","Plano city, Texas","21,909",selected_monthly_owner_costs_(smoc),"±1,674","21,909",(X)
"('Housing units without a mortgage',)","Portland city, Oregon","41,498",selected_monthly_owner_costs_(smoc),"±2,677","41,498",(X)
"('Housing units without a mortgage',)","Raleigh city, North Carolina","21,582",selected_monthly_owner_costs_(smoc),"±1,979","21,582",(X)
"('Housing units without a mortgage',)","Riverside city, California","13,762",selected_monthly_owner_costs_(smoc),"±1,642","13,762",(X)
"('Housing units without a mortgage',)","Sacramento city, California","26,545",selected_monthly_owner_costs_(smoc),"±2,428","26,545",(X)
"('Housing units without a mortgage',)","San Antonio city, Texas","118,048",selected_monthly_owner_costs_(smoc),"±4,172","118,048",(X)
"('Housing units without a mortgage',)","San Diego city, California","69,920",selected_monthly_owner_costs_(smoc),"±3,701","69,920",(X)
"('Housing units without a mortgage',)","San Francisco city, California","49,369",selected_monthly_owner_costs_(smoc),"±3,122","49,369",(X)
"('Housing units without a mortgage',)","San Jose city, California","52,630",selected_monthly_owner_costs_(smoc),"±2,757","52,630",(X)
"('Housing units without a mortgage',)","Santa Ana city, California","10,656",selected_monthly_owner_costs_(smoc),"±1,241","10,656",(X)
"('Housing units without a mortgage',)","Seattle city, Washington","44,049",selected_monthly_owner_costs_(smoc),"±2,598","44,049",(X)
"('Housing units without a mortgage',)","St. Louis city, Missouri","22,950",selected_monthly_owner_costs_(smoc),"±2,203","22,950",(X)
"('Housing units without a mortgage',)","St. Paul city, Minnesota","16,665",selected_monthly_owner_costs_(smoc),"±1,443","16,665",(X)
"('Housing units without a mortgage',)","Stockton city, California","12,799",selected_monthly_owner_costs_(smoc),"±1,446","12,799",(X)
"('Housing units without a mortgage',)","Tampa city, Florida","25,542",selected_monthly_owner_costs_(smoc),"±2,476","25,542",(X)
"('Housing units without a mortgage',)","Tucson city, Arizona","39,809",selected_monthly_owner_costs_(smoc),"±2,762","39,809",(X)
"('Housing units without a mortgage',)","Tulsa city, Oklahoma","36,698",selected_monthly_owner_costs_(smoc),"±1,815","36,698",(X)
"('Housing units without a mortgage',)","Virginia Beach city, Virginia","27,512",selected_monthly_owner_costs_(smoc),"±1,916","27,512",(X)
"('Housing units without a mortgage',)","Washington city, District of Columbia","30,361",selected_monthly_owner_costs_(smoc),"±2,315","30,361",(X)
"('Housing units without a mortgage',)","Wichita city, Kansas","34,733",selected_monthly_owner_costs_(smoc),"±2,496","34,733",(X)
"('Less than $250',)","Albuquerque city, New Mexico","3,668",selected_monthly_owner_costs_(smoc),"±1,004",8.20%,±2.2
"('Less than $250',)","Anaheim city, California","1,622",selected_monthly_owner_costs_(smoc),±640,11.50%,±4.3
"('Less than $250',)","Anchorage municipality, Alaska","1,003",selected_monthly_owner_costs_(smoc),±495,4.70%,±2.3
"('Less than $250',)","Arlington city, Texas","1,327",selected_monthly_owner_costs_(smoc),±638,4.70%,±2.1
"('Less than $250',)","Atlanta city, Georgia","2,900",selected_monthly_owner_costs_(smoc),±740,11.60%,±2.7
"('Less than $250',)","Aurora city, Colorado","1,676",selected_monthly_owner_costs_(smoc),±531,9.90%,±3.0
"('Less than $250',)","Austin city, Texas","1,394",selected_monthly_owner_costs_(smoc),±592,2.40%,±1.0
"('Less than $250',)","Bakersfield city, California","1,151",selected_monthly_owner_costs_(smoc),±532,6.60%,±2.8
"('Less than $250',)","Baltimore city, Maryland","3,669",selected_monthly_owner_costs_(smoc),±852,10.10%,±2.4
"('Less than $250',)","Boston city, Massachusetts",721,selected_monthly_owner_costs_(smoc),±371,3.00%,±1.5
"('Less than $250',)","Charlotte city, North Carolina","3,038",selected_monthly_owner_costs_(smoc),±845,7.30%,±2.0
"('Less than $250',)","Chicago city, Illinois","5,077",selected_monthly_owner_costs_(smoc),±987,3.00%,±0.6
"('Less than $250',)","Cincinnati city, Ohio",930,selected_monthly_owner_costs_(smoc),±542,4.90%,±2.7
"('Less than $250',)","Cleveland city, Ohio","4,466",selected_monthly_owner_costs_(smoc),±862,14.20%,±2.6
"('Less than $250',)","Colorado Springs city, Colorado","3,293",selected_monthly_owner_costs_(smoc),±811,10.10%,±2.4
"('Less than $250',)","Columbus city, Ohio","3,023",selected_monthly_owner_costs_(smoc),±743,6.40%,±1.6
"('Less than $250',)","Corpus Christi city, Texas","2,655",selected_monthly_owner_costs_(smoc),±745,9.00%,±2.4
"('Less than $250',)","Dallas city, Texas","7,133",selected_monthly_owner_costs_(smoc),"±1,131",7.60%,±1.2
"('Less than $250',)","Denver city, Colorado","3,217",selected_monthly_owner_costs_(smoc),±989,7.70%,±2.3
"('Less than $250',)","Detroit city, Michigan","10,047",selected_monthly_owner_costs_(smoc),"±1,500",11.40%,±1.6
"('Less than $250',)","Durham city, North Carolina",912,selected_monthly_owner_costs_(smoc),±438,6.60%,±2.9
"('Less than $250',)","El Paso city, Texas","8,095",selected_monthly_owner_costs_(smoc),"±1,222",14.10%,±2.0
"('Less than $250',)","Fort Worth city, Texas","4,513",selected_monthly_owner_costs_(smoc),±924,7.10%,±1.4
"('Less than $250',)","Fresno city, California","2,298",selected_monthly_owner_costs_(smoc),±659,10.20%,±3.0
"('Less than $250',)","Greensboro city, North Carolina","1,375",selected_monthly_owner_costs_(smoc),±438,7.60%,±2.3
"('Less than $250',)","Henderson city, Nevada","1,828",selected_monthly_owner_costs_(smoc),±656,8.60%,±3.0
"('Less than $250',)","Houston city, Texas","22,690",selected_monthly_owner_costs_(smoc),"±2,328",13.90%,±1.4
"('Less than $250',)","Indianapolis city (balance), Indiana","5,363",selected_monthly_owner_costs_(smoc),"±1,022",9.30%,±1.7
"('Less than $250',)","Irvine city, California",574,selected_monthly_owner_costs_(smoc),±302,4.20%,±2.3
"('Less than $250',)","Jacksonville city, Florida","8,081",selected_monthly_owner_costs_(smoc),"±1,466",13.10%,±2.3
"('Less than $250',)","Jersey City city, New Jersey",0,selected_monthly_owner_costs_(smoc),±210,0.00%,±2.3
"('Less than $250',)","Kansas City city, Missouri","3,234",selected_monthly_owner_costs_(smoc),±812,8.10%,±2.0
"('Less than $250',)","Las Vegas city, Nevada","3,682",selected_monthly_owner_costs_(smoc),±800,9.20%,±1.9
"('Less than $250',)","Lincoln city, Nebraska","1,829",selected_monthly_owner_costs_(smoc),±666,8.00%,±2.8
"('Less than $250',)","Long Beach city, California","1,310",selected_monthly_owner_costs_(smoc),±495,7.10%,±2.7
"('Less than $250',)","Los Angeles city, California","6,626",selected_monthly_owner_costs_(smoc),±960,4.70%,±0.7
"('Less than $250',)","Memphis city, Tennessee","5,971",selected_monthly_owner_costs_(smoc),"±1,073",13.70%,±2.3
"('Less than $250',)","Mesa city, Arizona","5,672",selected_monthly_owner_costs_(smoc),±947,13.90%,±2.2
"('Less than $250',)","Miami city, Florida","1,871",selected_monthly_owner_costs_(smoc),±631,6.90%,±2.3
"('Less than $250',)","Milwaukee city, Wisconsin",695,selected_monthly_owner_costs_(smoc),±314,2.10%,±0.9
"('Less than $250',)","Minneapolis city, Minnesota",997,selected_monthly_owner_costs_(smoc),±389,4.30%,±1.6
"('Less than $250',)","New Orleans city, Louisiana","4,050",selected_monthly_owner_costs_(smoc),±761,11.10%,±2.1
"('Less than $250',)","New York city, New York","62,192",selected_monthly_owner_costs_(smoc),"±4,126",13.70%,±0.8
"('Less than $250',)","Newark city, New Jersey",31,selected_monthly_owner_costs_(smoc),±55,0.50%,±0.9
"('Less than $250',)","Oakland city, California",594,selected_monthly_owner_costs_(smoc),±277,3.10%,±1.5
"('Less than $250',)","Oklahoma City city, Oklahoma","6,885",selected_monthly_owner_costs_(smoc),"±1,087",12.10%,±1.8
"('Less than $250',)","Omaha city, Nebraska","1,678",selected_monthly_owner_costs_(smoc),±519,4.80%,±1.4
"('Less than $250',)","Orlando city, Florida",667,selected_monthly_owner_costs_(smoc),±374,5.20%,±2.8
"('Less than $250',)","Philadelphia city, Pennsylvania","13,932",selected_monthly_owner_costs_(smoc),"±2,026",10.80%,±1.5
"('Less than $250',)","Phoenix city, Arizona","11,082",selected_monthly_owner_costs_(smoc),"±1,713",12.40%,±1.8
"('Less than $250',)","Pittsburgh city, Pennsylvania","2,851",selected_monthly_owner_costs_(smoc),±558,9.90%,±1.9
"('Less than $250',)","Plano city, Texas",499,selected_monthly_owner_costs_(smoc),±347,2.30%,±1.6
"('Less than $250',)","Portland city, Oregon",814,selected_monthly_owner_costs_(smoc),±494,2.00%,±1.2
"('Less than $250',)","Raleigh city, North Carolina",431,selected_monthly_owner_costs_(smoc),±262,2.00%,±1.2
"('Less than $250',)","Riverside city, California","1,119",selected_monthly_owner_costs_(smoc),±416,8.10%,±2.8
"('Less than $250',)","Sacramento city, California","2,368",selected_monthly_owner_costs_(smoc),±663,8.90%,±2.5
"('Less than $250',)","San Antonio city, Texas","14,750",selected_monthly_owner_costs_(smoc),"±1,653",12.50%,±1.3
"('Less than $250',)","San Diego city, California","5,101",selected_monthly_owner_costs_(smoc),±885,7.30%,±1.2
"('Less than $250',)","San Francisco city, California","2,259",selected_monthly_owner_costs_(smoc),±786,4.60%,±1.6
"('Less than $250',)","San Jose city, California","3,076",selected_monthly_owner_costs_(smoc),±725,5.80%,±1.3
"('Less than $250',)","Santa Ana city, California","1,395",selected_monthly_owner_costs_(smoc),±436,13.10%,±3.7
"('Less than $250',)","Seattle city, Washington","1,365",selected_monthly_owner_costs_(smoc),±598,3.10%,±1.3
"('Less than $250',)","St. Louis city, Missouri","1,753",selected_monthly_owner_costs_(smoc),±766,7.60%,±3.2
"('Less than $250',)","St. Paul city, Minnesota",543,selected_monthly_owner_costs_(smoc),±399,3.30%,±2.4
"('Less than $250',)","Stockton city, California","1,541",selected_monthly_owner_costs_(smoc),±531,12.00%,±4.0
"('Less than $250',)","Tampa city, Florida","3,943",selected_monthly_owner_costs_(smoc),"±1,120",15.40%,±4.0
"('Less than $250',)","Tucson city, Arizona","6,032",selected_monthly_owner_costs_(smoc),"±1,209",15.20%,±2.9
"('Less than $250',)","Tulsa city, Oklahoma","3,153",selected_monthly_owner_costs_(smoc),±552,8.60%,±1.5
"('Less than $250',)","Virginia Beach city, Virginia",651,selected_monthly_owner_costs_(smoc),±367,2.40%,±1.3
"('Less than $250',)","Washington city, District of Columbia","1,995",selected_monthly_owner_costs_(smoc),±755,6.60%,±2.4
"('Less than $250',)","Wichita city, Kansas","3,421",selected_monthly_owner_costs_(smoc),"±1,051",9.80%,±2.9
"('$250 to $399',)","Albuquerque city, New Mexico","15,330",selected_monthly_owner_costs_(smoc),"±1,697",34.20%,±3.1
