Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('$1,000,000 or more',)","Cincinnati city, Ohio",385,value,±402,0.80%,±0.8
"('$1,000,000 or more',)","Cleveland city, Ohio",0,value,±190,0.00%,±0.2
"('$1,000,000 or more',)","Colorado Springs city, Colorado","1,161",value,±393,1.20%,±0.4
"('$1,000,000 or more',)","Columbus city, Ohio",325,value,±224,0.20%,±0.1
"('$1,000,000 or more',)","Corpus Christi city, Texas",456,value,±425,0.70%,±0.7
"('$1,000,000 or more',)","Dallas city, Texas","5,808",value,±907,2.90%,±0.5
"('$1,000,000 or more',)","Denver city, Colorado","3,983",value,±780,2.90%,±0.6
"('$1,000,000 or more',)","Detroit city, Michigan",73,value,±92,0.10%,±0.1
"('$1,000,000 or more',)","Durham city, North Carolina",547,value,±332,1.10%,±0.7
"('$1,000,000 or more',)","El Paso city, Texas",407,value,±223,0.30%,±0.2
"('$1,000,000 or more',)","Fort Worth city, Texas","1,140",value,±404,0.70%,±0.3
"('$1,000,000 or more',)","Fresno city, California",372,value,±230,0.50%,±0.3
"('$1,000,000 or more',)","Greensboro city, North Carolina",356,value,±191,0.60%,±0.3
"('$1,000,000 or more',)","Henderson city, Nevada",676,value,±392,1.00%,±0.6
"('$1,000,000 or more',)","Houston city, Texas","6,962",value,"±1,330",2.00%,±0.4
"('$1,000,000 or more',)","Indianapolis city (balance), Indiana","1,002",value,±523,0.60%,±0.3
"('$1,000,000 or more',)","Irvine city, California","7,058",value,"±1,842",16.70%,±4.1
"('$1,000,000 or more',)","Jacksonville city, Florida","1,723",value,±644,0.90%,±0.3
"('$1,000,000 or more',)","Jersey City city, New Jersey",476,value,±277,1.80%,±1.0
"('$1,000,000 or more',)","Kansas City city, Missouri",453,value,±280,0.40%,±0.3
"('$1,000,000 or more',)","Las Vegas city, Nevada","1,281",value,±461,1.20%,±0.4
"('$1,000,000 or more',)","Lincoln city, Nebraska",196,value,±139,0.30%,±0.2
"('$1,000,000 or more',)","Long Beach city, California","2,735",value,±546,4.10%,±0.8
"('$1,000,000 or more',)","Los Angeles city, California","60,402",value,"±3,276",12.80%,±0.6
"('$1,000,000 or more',)","Memphis city, Tennessee","1,049",value,±432,0.90%,±0.4
"('$1,000,000 or more',)","Mesa city, Arizona",351,value,±296,0.40%,±0.3
"('$1,000,000 or more',)","Miami city, Florida","1,875",value,±620,3.90%,±1.2
"('$1,000,000 or more',)","Milwaukee city, Wisconsin",401,value,±240,0.40%,±0.3
"('$1,000,000 or more',)","Minneapolis city, Minnesota","1,303",value,±376,1.60%,±0.5
"('$1,000,000 or more',)","New Orleans city, Louisiana","1,549",value,±491,2.20%,±0.7
"('$1,000,000 or more',)","New York city, New York","116,844",value,"±4,952",11.80%,±0.5
"('$1,000,000 or more',)","Newark city, New Jersey",199,value,±176,1.00%,±0.9
"('$1,000,000 or more',)","Oakland city, California","4,901",value,±819,7.90%,±1.3
"('$1,000,000 or more',)","Oklahoma City city, Oklahoma",847,value,±525,0.60%,±0.4
"('$1,000,000 or more',)","Omaha city, Nebraska",271,value,±193,0.30%,±0.2
"('$1,000,000 or more',)","Orlando city, Florida",567,value,±273,1.50%,±0.8
"('$1,000,000 or more',)","Philadelphia city, Pennsylvania","2,139",value,±587,0.70%,±0.2
"('$1,000,000 or more',)","Phoenix city, Arizona","3,576",value,±806,1.30%,±0.3
"('$1,000,000 or more',)","Pittsburgh city, Pennsylvania",447,value,±238,0.70%,±0.4
"('$1,000,000 or more',)","Plano city, Texas",843,value,±358,1.30%,±0.6
"('$1,000,000 or more',)","Portland city, Oregon","1,904",value,±546,1.40%,±0.4
"('$1,000,000 or more',)","Raleigh city, North Carolina","1,360",value,±407,1.50%,±0.5
"('$1,000,000 or more',)","Riverside city, California",498,value,±328,1.00%,±0.7
"('$1,000,000 or more',)","Sacramento city, California",761,value,±454,0.90%,±0.6
"('$1,000,000 or more',)","San Antonio city, Texas",781,value,±435,0.30%,±0.2
"('$1,000,000 or more',)","San Diego city, California","19,509",value,"±1,915",8.70%,±0.9
"('$1,000,000 or more',)","San Francisco city, California","35,120",value,"±2,522",27.60%,±1.8
"('$1,000,000 or more',)","San Jose city, California","18,124",value,"±1,900",10.30%,±1.1
"('$1,000,000 or more',)","Santa Ana city, California",142,value,±108,0.40%,±0.3
"('$1,000,000 or more',)","Seattle city, Washington","9,370",value,"±1,335",6.80%,±1.0
"('$1,000,000 or more',)","St. Louis city, Missouri",226,value,±216,0.40%,±0.4
"('$1,000,000 or more',)","St. Paul city, Minnesota",310,value,±167,0.60%,±0.3
"('$1,000,000 or more',)","Stockton city, California",337,value,±217,0.80%,±0.5
"('$1,000,000 or more',)","Tampa city, Florida","2,451",value,±944,3.40%,±1.3
"('$1,000,000 or more',)","Tucson city, Arizona",211,value,±186,0.20%,±0.2
"('$1,000,000 or more',)","Tulsa city, Oklahoma",865,value,±262,1.00%,±0.3
"('$1,000,000 or more',)","Virginia Beach city, Virginia","1,921",value,±720,1.90%,±0.7
"('$1,000,000 or more',)","Washington city, District of Columbia","15,113",value,"±1,614",13.70%,±1.4
"('$1,000,000 or more',)","Wichita city, Kansas",328,value,±227,0.40%,±0.3
"('Median (dollars)',)","Albuquerque city, New Mexico","183,400",value,"±3,886",(X),(X)
"('Median (dollars)',)","Anaheim city, California","420,000",value,"±9,648",(X),(X)
"('Median (dollars)',)","Anchorage municipality, Alaska","295,500",value,"±8,152",(X),(X)
"('Median (dollars)',)","Arlington city, Texas","129,400",value,"±3,575",(X),(X)
"('Median (dollars)',)","Atlanta city, Georgia","200,900",value,"±13,113",(X),(X)
"('Median (dollars)',)","Aurora city, Colorado","176,200",value,"±5,400",(X),(X)
"('Median (dollars)',)","Austin city, Texas","234,800",value,"±4,135",(X),(X)
"('Median (dollars)',)","Bakersfield city, California","194,600",value,"±9,673",(X),(X)
"('Median (dollars)',)","Baltimore city, Maryland","150,000",value,"±4,667",(X),(X)
"('Median (dollars)',)","Boston city, Massachusetts","381,700",value,"±8,306",(X),(X)
"('Median (dollars)',)","Charlotte city, North Carolina","165,900",value,"±4,197",(X),(X)
"('Median (dollars)',)","Chicago city, Illinois","211,400",value,"±4,006",(X),(X)
"('Median (dollars)',)","Cincinnati city, Ohio","120,400",value,"±5,811",(X),(X)
"('Median (dollars)',)","Cleveland city, Ohio","66,600",value,"±1,831",(X),(X)
"('Median (dollars)',)","Colorado Springs city, Colorado","205,600",value,"±6,441",(X),(X)
"('Median (dollars)',)","Columbus city, Ohio","123,700",value,"±2,695",(X),(X)
"('Median (dollars)',)","Corpus Christi city, Texas","110,700",value,"±5,433",(X),(X)
"('Median (dollars)',)","Dallas city, Texas","127,000",value,"±6,386",(X),(X)
"('Median (dollars)',)","Denver city, Colorado","263,900",value,"±7,993",(X),(X)
"('Median (dollars)',)","Detroit city, Michigan","36,800",value,"±2,152",(X),(X)
"('Median (dollars)',)","Durham city, North Carolina","176,700",value,"±10,142",(X),(X)
"('Median (dollars)',)","El Paso city, Texas","116,500",value,"±2,640",(X),(X)
"('Median (dollars)',)","Fort Worth city, Texas","120,100",value,"±3,057",(X),(X)
"('Median (dollars)',)","Fresno city, California","172,700",value,"±4,761",(X),(X)
"('Median (dollars)',)","Greensboro city, North Carolina","155,300",value,"±4,963",(X),(X)
"('Median (dollars)',)","Henderson city, Nevada","207,100",value,"±8,048",(X),(X)
"('Median (dollars)',)","Houston city, Texas","125,700",value,"±3,605",(X),(X)
"('Median (dollars)',)","Indianapolis city (balance), Indiana","116,400",value,"±2,165",(X),(X)
"('Median (dollars)',)","Irvine city, California","662,000",value,"±27,274",(X),(X)
"('Median (dollars)',)","Jacksonville city, Florida","129,700",value,"±3,953",(X),(X)
"('Median (dollars)',)","Jersey City city, New Jersey","308,300",value,"±17,721",(X),(X)
"('Median (dollars)',)","Kansas City city, Missouri","126,900",value,"±4,524",(X),(X)
"('Median (dollars)',)","Las Vegas city, Nevada","162,400",value,"±3,683",(X),(X)
"('Median (dollars)',)","Lincoln city, Nebraska","148,400",value,"±4,599",(X),(X)
"('Median (dollars)',)","Long Beach city, California","400,500",value,"±13,000",(X),(X)
"('Median (dollars)',)","Los Angeles city, California","451,200",value,"±5,387",(X),(X)
"('Median (dollars)',)","Memphis city, Tennessee","89,400",value,"±2,708",(X),(X)
"('Median (dollars)',)","Mesa city, Arizona","155,300",value,"±3,622",(X),(X)
"('Median (dollars)',)","Miami city, Florida","223,500",value,"±15,634",(X),(X)
"('Median (dollars)',)","Milwaukee city, Wisconsin","113,900",value,"±2,400",(X),(X)
"('Median (dollars)',)","Minneapolis city, Minnesota","197,900",value,"±4,969",(X),(X)
"('Median (dollars)',)","New Orleans city, Louisiana","183,100",value,"±5,297",(X),(X)
"('Median (dollars)',)","New York city, New York","488,100",value,"±3,971",(X),(X)
"('Median (dollars)',)","Newark city, New Jersey","206,200",value,"±9,277",(X),(X)
"('Median (dollars)',)","Oakland city, California","445,500",value,"±17,697",(X),(X)
"('Median (dollars)',)","Oklahoma City city, Oklahoma","136,900",value,"±3,402",(X),(X)
"('Median (dollars)',)","Omaha city, Nebraska","134,600",value,"±2,667",(X),(X)
"('Median (dollars)',)","Orlando city, Florida","155,500",value,"±11,154",(X),(X)
"('Median (dollars)',)","Philadelphia city, Pennsylvania","136,800",value,"±4,267",(X),(X)
"('Median (dollars)',)","Phoenix city, Arizona","162,300",value,"±2,799",(X),(X)
"('Median (dollars)',)","Pittsburgh city, Pennsylvania","95,700",value,"±4,536",(X),(X)
"('Median (dollars)',)","Plano city, Texas","226,500",value,"±7,954",(X),(X)
"('Median (dollars)',)","Portland city, Oregon","291,400",value,"±6,229",(X),(X)
"('Median (dollars)',)","Raleigh city, North Carolina","202,800",value,"±8,530",(X),(X)
"('Median (dollars)',)","Riverside city, California","245,400",value,"±6,978",(X),(X)
"('Median (dollars)',)","Sacramento city, California","228,200",value,"±8,377",(X),(X)
"('Median (dollars)',)","San Antonio city, Texas","115,600",value,"±2,652",(X),(X)
"('Median (dollars)',)","San Diego city, California","444,200",value,"±9,810",(X),(X)
"('Median (dollars)',)","San Francisco city, California","778,000",value,"±18,102",(X),(X)
"('Median (dollars)',)","San Jose city, California","599,700",value,"±7,899",(X),(X)
"('Median (dollars)',)","Santa Ana city, California","350,900",value,"±10,757",(X),(X)
"('Median (dollars)',)","Seattle city, Washington","436,600",value,"±7,951",(X),(X)
"('Median (dollars)',)","St. Louis city, Missouri","108,100",value,"±5,755",(X),(X)
"('Median (dollars)',)","St. Paul city, Minnesota","169,000",value,"±4,006",(X),(X)
"('Median (dollars)',)","Stockton city, California","162,000",value,"±4,424",(X),(X)
"('Median (dollars)',)","Tampa city, Florida","150,600",value,"±10,395",(X),(X)
"('Median (dollars)',)","Tucson city, Arizona","125,100",value,"±4,233",(X),(X)
"('Median (dollars)',)","Tulsa city, Oklahoma","121,300",value,"±2,662",(X),(X)
"('Median (dollars)',)","Virginia Beach city, Virginia","259,200",value,"±6,307",(X),(X)
"('Median (dollars)',)","Washington city, District of Columbia","470,500",value,"±13,384",(X),(X)
"('Median (dollars)',)","Wichita city, Kansas","115,800",value,"±4,312",(X),(X)
"('Owner-occupied units',)","Albuquerque city, New Mexico","128,121",mortgage_status,"±3,996","128,121",(X)
"('Owner-occupied units',)","Anaheim city, California","46,912",mortgage_status,"±2,647","46,912",(X)
"('Owner-occupied units',)","Anchorage municipality, Alaska","61,373",mortgage_status,"±2,310","61,373",(X)
"('Owner-occupied units',)","Arlington city, Texas","76,612",mortgage_status,"±3,141","76,612",(X)
"('Owner-occupied units',)","Atlanta city, Georgia","79,504",mortgage_status,"±3,271","79,504",(X)
"('Owner-occupied units',)","Aurora city, Colorado","68,524",mortgage_status,"±2,767","68,524",(X)
"('Owner-occupied units',)","Austin city, Texas","157,643",mortgage_status,"±4,175","157,643",(X)
"('Owner-occupied units',)","Bakersfield city, California","57,750",mortgage_status,"±3,529","57,750",(X)
"('Owner-occupied units',)","Baltimore city, Maryland","112,858",mortgage_status,"±3,450","112,858",(X)
"('Owner-occupied units',)","Boston city, Massachusetts","84,697",mortgage_status,"±4,204","84,697",(X)
"('Owner-occupied units',)","Charlotte city, North Carolina","158,716",mortgage_status,"±4,014","158,716",(X)
"('Owner-occupied units',)","Chicago city, Illinois","441,937",mortgage_status,"±7,463","441,937",(X)
"('Owner-occupied units',)","Cincinnati city, Ohio","50,701",mortgage_status,"±2,461","50,701",(X)
"('Owner-occupied units',)","Cleveland city, Ohio","69,845",mortgage_status,"±2,900","69,845",(X)
"('Owner-occupied units',)","Colorado Springs city, Colorado","99,507",mortgage_status,"±3,551","99,507",(X)
"('Owner-occupied units',)","Columbus city, Ohio","150,389",mortgage_status,"±4,411","150,389",(X)
"('Owner-occupied units',)","Corpus Christi city, Texas","65,341",mortgage_status,"±3,227","65,341",(X)
"('Owner-occupied units',)","Dallas city, Texas","201,168",mortgage_status,"±5,755","201,168",(X)
"('Owner-occupied units',)","Denver city, Colorado","139,192",mortgage_status,"±4,215","139,192",(X)
"('Owner-occupied units',)","Detroit city, Michigan","127,502",mortgage_status,"±3,459","127,502",(X)
"('Owner-occupied units',)","Durham city, North Carolina","48,334",mortgage_status,"±2,371","48,334",(X)
"('Owner-occupied units',)","El Paso city, Texas","129,187",mortgage_status,"±3,985","129,187",(X)
"('Owner-occupied units',)","Fort Worth city, Texas","152,906",mortgage_status,"±5,256","152,906",(X)
"('Owner-occupied units',)","Fresno city, California","74,135",mortgage_status,"±3,173","74,135",(X)
"('Owner-occupied units',)","Greensboro city, North Carolina","57,769",mortgage_status,"±2,573","57,769",(X)
"('Owner-occupied units',)","Henderson city, Nevada","65,621",mortgage_status,"±2,893","65,621",(X)
"('Owner-occupied units',)","Houston city, Texas","350,611",mortgage_status,"±8,114","350,611",(X)
"('Owner-occupied units',)","Indianapolis city (balance), Indiana","170,963",mortgage_status,"±4,047","170,963",(X)
"('Owner-occupied units',)","Irvine city, California","42,335",mortgage_status,"±2,718","42,335",(X)
"('Owner-occupied units',)","Jacksonville city, Florida","185,785",mortgage_status,"±4,585","185,785",(X)
"('Owner-occupied units',)","Jersey City city, New Jersey","26,714",mortgage_status,"±1,978","26,714",(X)
"('Owner-occupied units',)","Kansas City city, Missouri","106,713",mortgage_status,"±4,091","106,713",(X)
"('Owner-occupied units',)","Las Vegas city, Nevada","105,088",mortgage_status,"±3,982","105,088",(X)
"('Owner-occupied units',)","Lincoln city, Nebraska","62,182",mortgage_status,"±2,004","62,182",(X)
"('Owner-occupied units',)","Long Beach city, California","66,960",mortgage_status,"±2,786","66,960",(X)
"('Owner-occupied units',)","Los Angeles city, California","473,615",mortgage_status,"±7,899","473,615",(X)
"('Owner-occupied units',)","Memphis city, Tennessee","120,557",mortgage_status,"±4,381","120,557",(X)
"('Owner-occupied units',)","Mesa city, Arizona","98,696",mortgage_status,"±3,449","98,696",(X)
"('Owner-occupied units',)","Miami city, Florida","48,305",mortgage_status,"±2,856","48,305",(X)
"('Owner-occupied units',)","Milwaukee city, Wisconsin","97,196",mortgage_status,"±3,105","97,196",(X)
"('Owner-occupied units',)","Minneapolis city, Minnesota","79,247",mortgage_status,"±3,337","79,247",(X)
"('Owner-occupied units',)","New Orleans city, Louisiana","72,001",mortgage_status,"±2,524","72,001",(X)
"('Owner-occupied units',)","New York city, New York","988,094",mortgage_status,"±11,915","988,094",(X)
"('Owner-occupied units',)","Newark city, New Jersey","20,148",mortgage_status,"±1,807","20,148",(X)
"('Owner-occupied units',)","Oakland city, California","62,058",mortgage_status,"±2,541","62,058",(X)
"('Owner-occupied units',)","Oklahoma City city, Oklahoma","134,949",mortgage_status,"±3,866","134,949",(X)
"('Owner-occupied units',)","Omaha city, Nebraska","97,503",mortgage_status,"±3,081","97,503",(X)
"('Owner-occupied units',)","Orlando city, Florida","36,986",mortgage_status,"±2,380","36,986",(X)
"('Owner-occupied units',)","Philadelphia city, Pennsylvania","297,098",mortgage_status,"±6,044","297,098",(X)
"('Owner-occupied units',)","Phoenix city, Arizona","271,090",mortgage_status,"±6,298","271,090",(X)
"('Owner-occupied units',)","Pittsburgh city, Pennsylvania","64,906",mortgage_status,"±2,225","64,906",(X)
"('Owner-occupied units',)","Plano city, Texas","63,109",mortgage_status,"±2,960","63,109",(X)
"('Owner-occupied units',)","Portland city, Oregon","134,315",mortgage_status,"±4,422","134,315",(X)
"('Owner-occupied units',)","Raleigh city, North Carolina","88,301",mortgage_status,"±3,955","88,301",(X)
"('Owner-occupied units',)","Riverside city, California","47,916",mortgage_status,"±2,321","47,916",(X)
"('Owner-occupied units',)","Sacramento city, California","80,708",mortgage_status,"±3,525","80,708",(X)
"('Owner-occupied units',)","San Antonio city, Texas","262,256",mortgage_status,"±5,647","262,256",(X)
"('Owner-occupied units',)","San Diego city, California","223,667",mortgage_status,"±5,386","223,667",(X)
"('Owner-occupied units',)","San Francisco city, California","127,211",mortgage_status,"±4,092","127,211",(X)
"('Owner-occupied units',)","San Jose city, California","175,835",mortgage_status,"±4,309","175,835",(X)
"('Owner-occupied units',)","Santa Ana city, California","32,054",mortgage_status,"±2,232","32,054",(X)
"('Owner-occupied units',)","Seattle city, Washington","137,740",mortgage_status,"±4,896","137,740",(X)
"('Owner-occupied units',)","St. Louis city, Missouri","61,551",mortgage_status,"±2,784","61,551",(X)
"('Owner-occupied units',)","St. Paul city, Minnesota","55,533",mortgage_status,"±2,409","55,533",(X)
"('Owner-occupied units',)","Stockton city, California","42,961",mortgage_status,"±2,648","42,961",(X)
"('Owner-occupied units',)","Tampa city, Florida","73,109",mortgage_status,"±3,242","73,109",(X)
"('Owner-occupied units',)","Tucson city, Arizona","97,890",mortgage_status,"±3,002","97,890",(X)
"('Owner-occupied units',)","Tulsa city, Oklahoma","83,115",mortgage_status,"±2,039","83,115",(X)
"('Owner-occupied units',)","Virginia Beach city, Virginia","103,818",mortgage_status,"±2,642","103,818",(X)
"('Owner-occupied units',)","Washington city, District of Columbia","110,513",mortgage_status,"±3,814","110,513",(X)
