Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('$300,000 to $499,999',)","Kansas City city, Missouri","6,641",value,±837,6.50%,±0.8
"('$300,000 to $499,999',)","Las Vegas city, Nevada","8,870",value,"±1,222",7.70%,±1.1
"('$300,000 to $499,999',)","Lincoln city, Nebraska","3,237",value,±650,5.40%,±1.1
"('$300,000 to $499,999',)","Long Beach city, California","23,939",value,"±2,089",37.00%,±3.1
"('$300,000 to $499,999',)","Los Angeles city, California","165,204",value,"±5,136",33.70%,±0.9
"('$300,000 to $499,999',)","Memphis city, Tennessee","6,751",value,"±1,041",5.40%,±0.8
"('$300,000 to $499,999',)","Mesa city, Arizona","7,338",value,"±1,096",7.30%,±1.0
"('$300,000 to $499,999',)","Miami city, Florida","6,586",value,"±1,168",13.30%,±2.1
"('$300,000 to $499,999',)","Milwaukee city, Wisconsin","2,016",value,±546,2.10%,±0.6
"('$300,000 to $499,999',)","Minneapolis city, Minnesota","12,100",value,"±1,187",15.10%,±1.4
"('$300,000 to $499,999',)","New Orleans city, Louisiana","10,319",value,±993,14.40%,±1.3
"('$300,000 to $499,999',)","New York city, New York","323,370",value,"±8,529",33.00%,±0.7
"('$300,000 to $499,999',)","Newark city, New Jersey","4,222",value,±828,20.70%,±4.1
"('$300,000 to $499,999',)","Oakland city, California","17,216",value,"±1,809",28.00%,±2.4
"('$300,000 to $499,999',)","Oklahoma City city, Oklahoma","8,769",value,"±1,026",6.50%,±0.8
"('$300,000 to $499,999',)","Omaha city, Nebraska","4,962",value,±671,5.30%,±0.7
"('$300,000 to $499,999',)","Orlando city, Florida","3,639",value,±845,9.70%,±2.2
"('$300,000 to $499,999',)","Philadelphia city, Pennsylvania","25,549",value,"±2,270",8.40%,±0.7
"('$300,000 to $499,999',)","Phoenix city, Arizona","34,892",value,"±2,358",12.60%,±0.8
"('$300,000 to $499,999',)","Pittsburgh city, Pennsylvania","4,305",value,±828,6.90%,±1.4
"('$300,000 to $499,999',)","Plano city, Texas","11,095",value,"±1,177",17.30%,±1.6
"('$300,000 to $499,999',)","Portland city, Oregon","36,144",value,"±2,003",27.40%,±1.3
"('$300,000 to $499,999',)","Raleigh city, North Carolina","14,773",value,"±1,442",17.70%,±1.5
"('$300,000 to $499,999',)","Riverside city, California","11,076",value,"±1,648",21.90%,±3.2
"('$300,000 to $499,999',)","Sacramento city, California","17,511",value,"±1,608",20.70%,±1.8
"('$300,000 to $499,999',)","San Antonio city, Texas","12,574",value,"±1,457",4.80%,±0.6
"('$300,000 to $499,999',)","San Diego city, California","77,703",value,"±4,125",35.10%,±1.6
"('$300,000 to $499,999',)","San Francisco city, California","16,955",value,"±1,739",13.60%,±1.3
"('$300,000 to $499,999',)","San Jose city, California","48,780",value,"±2,647",28.00%,±1.3
"('$300,000 to $499,999',)","Santa Ana city, California","15,094",value,"±1,458",47.50%,±3.9
"('$300,000 to $499,999',)","Seattle city, Washington","52,506",value,"±2,947",39.50%,±2.0
"('$300,000 to $499,999',)","St. Louis city, Missouri","3,636",value,±686,5.90%,±1.1
"('$300,000 to $499,999',)","St. Paul city, Minnesota","7,504",value,±896,13.40%,±1.6
"('$300,000 to $499,999',)","Stockton city, California","2,830",value,±649,6.30%,±1.5
"('$300,000 to $499,999',)","Tampa city, Florida","7,937",value,"±1,255",11.80%,±1.8
"('$300,000 to $499,999',)","Tucson city, Arizona","4,658",value,±809,4.60%,±0.8
"('$300,000 to $499,999',)","Tulsa city, Oklahoma","6,822",value,±894,8.10%,±1.0
"('$300,000 to $499,999',)","Virginia Beach city, Virginia","26,363",value,"±2,160",25.80%,±1.9
"('$300,000 to $499,999',)","Washington city, District of Columbia","33,088",value,"±1,871",29.90%,±1.4
"('$300,000 to $499,999',)","Wichita city, Kansas","5,133",value,±940,5.70%,±1.0
"('$500,000 to $999,999',)","Albuquerque city, New Mexico","3,284",value,±764,2.40%,±0.6
"('$500,000 to $999,999',)","Anaheim city, California","9,788",value,"±1,182",22.10%,±2.5
"('$500,000 to $999,999',)","Anchorage municipality, Alaska","5,292",value,"±1,098",8.40%,±1.7
"('$500,000 to $999,999',)","Arlington city, Texas",860,value,±473,1.20%,±0.6
"('$500,000 to $999,999',)","Atlanta city, Georgia","9,849",value,"±1,368",12.30%,±1.7
"('$500,000 to $999,999',)","Aurora city, Colorado","1,504",value,±397,2.20%,±0.6
"('$500,000 to $999,999',)","Austin city, Texas","12,179",value,"±1,589",8.20%,±1.0
"('$500,000 to $999,999',)","Bakersfield city, California","1,598",value,±569,2.50%,±0.9
"('$500,000 to $999,999',)","Baltimore city, Maryland","3,979",value,±794,3.50%,±0.7
"('$500,000 to $999,999',)","Boston city, Massachusetts","15,878",value,"±1,601",19.30%,±1.9
"('$500,000 to $999,999',)","Charlotte city, North Carolina","12,576",value,"±1,385",7.80%,±0.8
"('$500,000 to $999,999',)","Chicago city, Illinois","36,583",value,"±2,789",8.00%,±0.6
"('$500,000 to $999,999',)","Cincinnati city, Ohio","2,303",value,±523,4.70%,±1.0
"('$500,000 to $999,999',)","Cleveland city, Ohio",515,value,±386,0.80%,±0.6
"('$500,000 to $999,999',)","Colorado Springs city, Colorado","4,365",value,±815,4.50%,±0.8
"('$500,000 to $999,999',)","Columbus city, Ohio","1,100",value,±392,0.70%,±0.3
"('$500,000 to $999,999',)","Corpus Christi city, Texas",792,value,±507,1.30%,±0.8
"('$500,000 to $999,999',)","Dallas city, Texas","12,073",value,"±1,301",6.10%,±0.7
"('$500,000 to $999,999',)","Denver city, Colorado","15,454",value,"±1,636",12.00%,±1.3
"('$500,000 to $999,999',)","Detroit city, Michigan",775,value,±352,0.60%,±0.3
"('$500,000 to $999,999',)","Durham city, North Carolina","1,447",value,±473,2.90%,±1.0
"('$500,000 to $999,999',)","El Paso city, Texas","1,771",value,±597,1.40%,±0.5
"('$500,000 to $999,999',)","Fort Worth city, Texas","2,940",value,±620,1.90%,±0.4
"('$500,000 to $999,999',)","Fresno city, California","1,874",value,±516,2.50%,±0.7
"('$500,000 to $999,999',)","Greensboro city, North Carolina","1,571",value,±444,2.80%,±0.8
"('$500,000 to $999,999',)","Henderson city, Nevada","2,725",value,±685,4.50%,±1.1
"('$500,000 to $999,999',)","Houston city, Texas","18,955",value,"±1,710",5.50%,±0.5
"('$500,000 to $999,999',)","Indianapolis city (balance), Indiana","2,897",value,±905,1.60%,±0.5
"('$500,000 to $999,999',)","Irvine city, California","21,345",value,"±2,210",56.60%,±4.5
"('$500,000 to $999,999',)","Jacksonville city, Florida","3,786",value,±873,2.00%,±0.5
"('$500,000 to $999,999',)","Jersey City city, New Jersey","3,528",value,±906,12.20%,±2.8
"('$500,000 to $999,999',)","Kansas City city, Missouri","2,237",value,±651,2.20%,±0.6
"('$500,000 to $999,999',)","Las Vegas city, Nevada","4,053",value,±963,3.50%,±0.8
"('$500,000 to $999,999',)","Lincoln city, Nebraska","1,083",value,±391,1.80%,±0.7
"('$500,000 to $999,999',)","Long Beach city, California","17,738",value,"±1,705",27.40%,±2.2
"('$500,000 to $999,999',)","Los Angeles city, California","137,766",value,"±4,674",28.10%,±0.9
"('$500,000 to $999,999',)","Memphis city, Tennessee","2,635",value,±579,2.10%,±0.5
"('$500,000 to $999,999',)","Mesa city, Arizona","1,477",value,±407,1.50%,±0.4
"('$500,000 to $999,999',)","Miami city, Florida","3,903",value,±763,7.90%,±1.5
"('$500,000 to $999,999',)","Milwaukee city, Wisconsin",889,value,±341,0.90%,±0.4
"('$500,000 to $999,999',)","Minneapolis city, Minnesota","4,080",value,±786,5.10%,±1.0
"('$500,000 to $999,999',)","New Orleans city, Louisiana","6,426",value,±822,9.00%,±1.2
"('$500,000 to $999,999',)","New York city, New York","351,958",value,"±7,728",35.90%,±0.7
"('$500,000 to $999,999',)","Newark city, New Jersey",498,value,±334,2.40%,±1.6
"('$500,000 to $999,999',)","Oakland city, California","19,802",value,"±2,012",32.20%,±3.2
"('$500,000 to $999,999',)","Oklahoma City city, Oklahoma","2,989",value,±691,2.20%,±0.5
"('$500,000 to $999,999',)","Omaha city, Nebraska","1,928",value,±408,2.10%,±0.4
"('$500,000 to $999,999',)","Orlando city, Florida","1,154",value,±483,3.10%,±1.3
"('$500,000 to $999,999',)","Philadelphia city, Pennsylvania","9,033",value,"±1,110",3.00%,±0.3
"('$500,000 to $999,999',)","Phoenix city, Arizona","11,854",value,"±1,503",4.30%,±0.5
"('$500,000 to $999,999',)","Pittsburgh city, Pennsylvania","2,149",value,±615,3.40%,±1.0
"('$500,000 to $999,999',)","Plano city, Texas","3,293",value,±701,5.10%,±1.1
"('$500,000 to $999,999',)","Portland city, Oregon","15,464",value,"±1,512",11.70%,±1.1
"('$500,000 to $999,999',)","Raleigh city, North Carolina","5,912",value,±998,7.10%,±1.2
"('$500,000 to $999,999',)","Riverside city, California","1,953",value,±522,3.90%,±1.0
"('$500,000 to $999,999',)","Sacramento city, California","5,011",value,"±1,034",5.90%,±1.2
"('$500,000 to $999,999',)","San Antonio city, Texas","4,634",value,"±1,161",1.80%,±0.4
"('$500,000 to $999,999',)","San Diego city, California","70,123",value,"±3,676",31.70%,±1.4
"('$500,000 to $999,999',)","San Francisco city, California","71,776",value,"±3,514",57.50%,±1.7
"('$500,000 to $999,999',)","San Jose city, California","81,956",value,"±3,484",47.00%,±1.5
"('$500,000 to $999,999',)","Santa Ana city, California","3,070",value,±604,9.70%,±1.8
"('$500,000 to $999,999',)","Seattle city, Washington","38,074",value,"±2,219",28.70%,±1.5
"('$500,000 to $999,999',)","St. Louis city, Missouri","1,493",value,±697,2.40%,±1.1
"('$500,000 to $999,999',)","St. Paul city, Minnesota","2,119",value,±459,3.80%,±0.8
"('$500,000 to $999,999',)","Stockton city, California",978,value,±500,2.20%,±1.1
"('$500,000 to $999,999',)","Tampa city, Florida","4,792",value,±936,7.10%,±1.5
"('$500,000 to $999,999',)","Tucson city, Arizona","1,616",value,±537,1.60%,±0.5
"('$500,000 to $999,999',)","Tulsa city, Oklahoma","2,598",value,±473,3.10%,±0.6
"('$500,000 to $999,999',)","Virginia Beach city, Virginia","8,940",value,"±1,086",8.70%,±1.1
"('$500,000 to $999,999',)","Washington city, District of Columbia","37,438",value,"±2,048",33.80%,±1.6
"('$500,000 to $999,999',)","Wichita city, Kansas","1,180",value,±384,1.30%,±0.4
"('$1,000,000 or more',)","Albuquerque city, New Mexico",354,value,±249,0.30%,±0.2
"('$1,000,000 or more',)","Anaheim city, California",971,value,±488,2.20%,±1.1
"('$1,000,000 or more',)","Anchorage municipality, Alaska",713,value,±428,1.10%,±0.7
"('$1,000,000 or more',)","Arlington city, Texas",79,value,±130,0.10%,±0.2
"('$1,000,000 or more',)","Atlanta city, Georgia","4,224",value,±731,5.30%,±0.9
"('$1,000,000 or more',)","Aurora city, Colorado",128,value,±111,0.20%,±0.2
"('$1,000,000 or more',)","Austin city, Texas","3,510",value,±838,2.40%,±0.5
"('$1,000,000 or more',)","Bakersfield city, California",77,value,±124,0.10%,±0.2
"('$1,000,000 or more',)","Baltimore city, Maryland",644,value,±374,0.60%,±0.3
"('$1,000,000 or more',)","Boston city, Massachusetts","5,555",value,"±1,048",6.80%,±1.3
"('$1,000,000 or more',)","Charlotte city, North Carolina","2,448",value,±634,1.50%,±0.4
"('$1,000,000 or more',)","Chicago city, Illinois","9,978",value,"±1,801",2.20%,±0.4
"('$1,000,000 or more',)","Cincinnati city, Ohio",230,value,±169,0.50%,±0.4
"('$1,000,000 or more',)","Cleveland city, Ohio",62,value,±59,0.10%,±0.1
"('$1,000,000 or more',)","Colorado Springs city, Colorado",576,value,±281,0.60%,±0.3
"('$1,000,000 or more',)","Columbus city, Ohio",283,value,±218,0.20%,±0.1
"('$1,000,000 or more',)","Corpus Christi city, Texas",121,value,±148,0.20%,±0.2
"('$1,000,000 or more',)","Dallas city, Texas","4,911",value,±665,2.50%,±0.3
"('$1,000,000 or more',)","Denver city, Colorado","3,694",value,±805,2.90%,±0.6
"('$1,000,000 or more',)","Detroit city, Michigan",616,value,±239,0.50%,±0.2
"('$1,000,000 or more',)","Durham city, North Carolina",84,value,±106,0.20%,±0.2
"('$1,000,000 or more',)","El Paso city, Texas",498,value,±297,0.40%,±0.2
"('$1,000,000 or more',)","Fort Worth city, Texas",610,value,±313,0.40%,±0.2
"('$1,000,000 or more',)","Fresno city, California",510,value,±287,0.70%,±0.4
"('$1,000,000 or more',)","Greensboro city, North Carolina",348,value,±220,0.60%,±0.4
"('$1,000,000 or more',)","Henderson city, Nevada",787,value,±403,1.30%,±0.7
"('$1,000,000 or more',)","Houston city, Texas","7,605",value,"±1,419",2.20%,±0.4
"('$1,000,000 or more',)","Indianapolis city (balance), Indiana",353,value,±198,0.20%,±0.1
"('$1,000,000 or more',)","Irvine city, California","4,634",value,"±1,295",12.30%,±3.1
"('$1,000,000 or more',)","Jacksonville city, Florida","1,582",value,±530,0.90%,±0.3
"('$1,000,000 or more',)","Jersey City city, New Jersey",751,value,±392,2.60%,±1.4
"('$1,000,000 or more',)","Kansas City city, Missouri",536,value,±273,0.50%,±0.3
"('$1,000,000 or more',)","Las Vegas city, Nevada","1,231",value,±438,1.10%,±0.4
"('$1,000,000 or more',)","Lincoln city, Nebraska",165,value,±112,0.30%,±0.2
"('$1,000,000 or more',)","Long Beach city, California","2,986",value,±720,4.60%,±1.1
"('$1,000,000 or more',)","Los Angeles city, California","56,800",value,"±2,802",11.60%,±0.5
"('$1,000,000 or more',)","Memphis city, Tennessee","1,041",value,±410,0.80%,±0.3
"('$1,000,000 or more',)","Mesa city, Arizona",580,value,±287,0.60%,±0.3
"('$1,000,000 or more',)","Miami city, Florida","1,969",value,±570,4.00%,±1.1
"('$1,000,000 or more',)","Milwaukee city, Wisconsin",319,value,±203,0.30%,±0.2
"('$1,000,000 or more',)","Minneapolis city, Minnesota","1,165",value,±450,1.50%,±0.6
"('$1,000,000 or more',)","New Orleans city, Louisiana","1,264",value,±385,1.80%,±0.5
"('$1,000,000 or more',)","New York city, New York","100,324",value,"±4,482",10.20%,±0.4
"('$1,000,000 or more',)","Newark city, New Jersey",97,value,±101,0.50%,±0.5
"('$1,000,000 or more',)","Oakland city, California","3,999",value,±751,6.50%,±1.2
"('$1,000,000 or more',)","Oklahoma City city, Oklahoma",506,value,±343,0.40%,±0.3
"('$1,000,000 or more',)","Omaha city, Nebraska",506,value,±212,0.50%,±0.2
"('$1,000,000 or more',)","Orlando city, Florida",280,value,±223,0.70%,±0.6
"('$1,000,000 or more',)","Philadelphia city, Pennsylvania","3,030",value,±760,1.00%,±0.3
"('$1,000,000 or more',)","Phoenix city, Arizona","2,843",value,±650,1.00%,±0.2
"('$1,000,000 or more',)","Pittsburgh city, Pennsylvania",494,value,±292,0.80%,±0.5
"('$1,000,000 or more',)","Plano city, Texas",991,value,±506,1.50%,±0.8
"('$1,000,000 or more',)","Portland city, Oregon","1,539",value,±510,1.20%,±0.4
"('$1,000,000 or more',)","Raleigh city, North Carolina","1,085",value,±444,1.30%,±0.5
"('$1,000,000 or more',)","Riverside city, California",699,value,±351,1.40%,±0.7
"('$1,000,000 or more',)","Sacramento city, California",405,value,±263,0.50%,±0.3
"('$1,000,000 or more',)","San Antonio city, Texas",869,value,±356,0.30%,±0.1
"('$1,000,000 or more',)","San Diego city, California","15,954",value,"±1,549",7.20%,±0.7
"('$1,000,000 or more',)","San Francisco city, California","28,661",value,"±2,541",23.00%,±2.0
"('$1,000,000 or more',)","San Jose city, California","13,532",value,"±1,439",7.80%,±0.8
"('$1,000,000 or more',)","Santa Ana city, California",495,value,±237,1.60%,±0.7
"('$1,000,000 or more',)","Seattle city, Washington","7,817",value,"±1,237",5.90%,±0.9
"('$1,000,000 or more',)","St. Louis city, Missouri",558,value,±253,0.90%,±0.4
"('$1,000,000 or more',)","St. Paul city, Minnesota",435,value,±274,0.80%,±0.5
"('$1,000,000 or more',)","Stockton city, California",132,value,±142,0.30%,±0.3
"('$1,000,000 or more',)","Tampa city, Florida","1,173",value,±540,1.70%,±0.8
"('$1,000,000 or more',)","Tucson city, Arizona",447,value,±218,0.40%,±0.2
"('$1,000,000 or more',)","Tulsa city, Oklahoma",799,value,±254,1.00%,±0.3
"('$1,000,000 or more',)","Virginia Beach city, Virginia","2,319",value,±629,2.30%,±0.6
"('$1,000,000 or more',)","Washington city, District of Columbia","12,165",value,"±1,318",11.00%,±1.1
"('$1,000,000 or more',)","Wichita city, Kansas",197,value,±144,0.20%,±0.2
"('Median (dollars)',)","Albuquerque city, New Mexico","181,400",value,"±4,297",(X),(X)
"('Median (dollars)',)","Anaheim city, California","377,500",value,"±7,517",(X),(X)
"('Median (dollars)',)","Anchorage municipality, Alaska","281,800",value,"±7,085",(X),(X)
"('Median (dollars)',)","Arlington city, Texas","129,100",value,"±4,284",(X),(X)
"('Median (dollars)',)","Atlanta city, Georgia","192,900",value,"±15,126",(X),(X)
"('Median (dollars)',)","Aurora city, Colorado","177,000",value,"±3,973",(X),(X)
"('Median (dollars)',)","Austin city, Texas","222,100",value,"±6,122",(X),(X)
"('Median (dollars)',)","Bakersfield city, California","168,100",value,"±4,981",(X),(X)
"('Median (dollars)',)","Baltimore city, Maryland","150,100",value,"±3,419",(X),(X)
"('Median (dollars)',)","Boston city, Massachusetts","370,400",value,"±8,134",(X),(X)
"('Median (dollars)',)","Charlotte city, North Carolina","168,000",value,"±3,943",(X),(X)
"('Median (dollars)',)","Chicago city, Illinois","211,700",value,"±4,123",(X),(X)
"('Median (dollars)',)","Cincinnati city, Ohio","117,100",value,"±5,646",(X),(X)
"('Median (dollars)',)","Cleveland city, Ohio","71,000",value,"±1,959",(X),(X)
"('Median (dollars)',)","Colorado Springs city, Colorado","210,400",value,"±5,311",(X),(X)
"('Median (dollars)',)","Columbus city, Ohio","127,000",value,"±2,518",(X),(X)
"('Median (dollars)',)","Corpus Christi city, Texas","113,900",value,"±4,083",(X),(X)
"('Median (dollars)',)","Dallas city, Texas","133,200",value,"±5,512",(X),(X)
"('Median (dollars)',)","Denver city, Colorado","251,200",value,"±8,424",(X),(X)
"('Median (dollars)',)","Detroit city, Michigan","39,100",value,"±1,908",(X),(X)
"('Median (dollars)',)","Durham city, North Carolina","174,500",value,"±6,698",(X),(X)
"('Median (dollars)',)","El Paso city, Texas","117,600",value,"±2,037",(X),(X)
"('Median (dollars)',)","Fort Worth city, Texas","115,400",value,"±3,070",(X),(X)
"('Median (dollars)',)","Fresno city, California","159,000",value,"±4,881",(X),(X)
"('Median (dollars)',)","Greensboro city, North Carolina","140,300",value,"±3,653",(X),(X)
"('Median (dollars)',)","Henderson city, Nevada","186,500",value,"±6,336",(X),(X)
"('Median (dollars)',)","Houston city, Texas","124,600",value,"±2,600",(X),(X)
"('Median (dollars)',)","Indianapolis city (balance), Indiana","117,900",value,"±2,271",(X),(X)
