Metric,City,Estimate,Group,Estimate Margin of Error
"('Employed',)","New York city, New York",59.60%,employment_status,±0.3
"('Employed',)","Oklahoma City city, Oklahoma",62.70%,employment_status,±1.1
"('Employed',)","Philadelphia city, Pennsylvania",53.00%,employment_status,±0.8
"('Employed',)","Phoenix city, Arizona",63.50%,employment_status,±0.7
"('Employed',)","Portland city, Oregon",67.50%,employment_status,±1.2
"('Employed',)","Sacramento city, California",59.00%,employment_status,±1.3
"('Employed',)","San Antonio city, Texas",59.90%,employment_status,±0.8
"('Employed',)","San Diego city, California",62.00%,employment_status,±0.9
"('Employed',)","San Francisco city, California",68.70%,employment_status,±0.7
"('Employed',)","San Jose city, California",65.30%,employment_status,±0.7
"('Employed',)","Seattle city, Washington",70.10%,employment_status,±1.1
"('Employed',)","Tucson city, Arizona",55.00%,employment_status,±1.3
"('Employed',)","Washington city, District of Columbia",65.30%,employment_status,±1.0
"('Unemployed',)","Albuquerque city, New Mexico",3.00%,employment_status,±0.5
"('Unemployed',)","Austin city, Texas",2.60%,employment_status,±0.4
"('Unemployed',)","Baltimore city, Maryland",4.70%,employment_status,±0.5
"('Unemployed',)","Boston city, Massachusetts",4.70%,employment_status,±0.5
"('Unemployed',)","Charlotte city, North Carolina",3.30%,employment_status,±0.4
"('Unemployed',)","Chicago city, Illinois",5.50%,employment_status,±0.3
"('Unemployed',)","Columbus city, Ohio",3.50%,employment_status,±0.4
"('Unemployed',)","Dallas city, Texas",3.60%,employment_status,±0.4
"('Unemployed',)","Denver city, Colorado",2.30%,employment_status,±0.4
"('Unemployed',)","Detroit city, Michigan",8.40%,employment_status,±0.6
"('Unemployed',)","El Paso city, Texas",3.90%,employment_status,±0.5
"('Unemployed',)","Fort Worth city, Texas",3.40%,employment_status,±0.5
"('Unemployed',)","Fresno city, California",5.70%,employment_status,±0.8
"('Unemployed',)","Houston city, Texas",4.10%,employment_status,±0.3
"('Unemployed',)","Indianapolis city (balance), Indiana",4.20%,employment_status,±0.5
"('Unemployed',)","Jacksonville city, Florida",4.10%,employment_status,±0.5
"('Unemployed',)","Las Vegas city, Nevada",3.70%,employment_status,±0.5
"('Unemployed',)","Los Angeles city, California",4.20%,employment_status,±0.2
"('Unemployed',)","Memphis city, Tennessee",5.30%,employment_status,±0.6
"('Unemployed',)","Milwaukee city, Wisconsin",4.00%,employment_status,±0.5
"('Unemployed',)","New York city, New York",4.10%,employment_status,±0.1
"('Unemployed',)","Oklahoma City city, Oklahoma",3.10%,employment_status,±0.5
"('Unemployed',)","Philadelphia city, Pennsylvania",5.30%,employment_status,±0.5
"('Unemployed',)","Phoenix city, Arizona",3.70%,employment_status,±0.3
"('Unemployed',)","Portland city, Oregon",3.30%,employment_status,±0.4
"('Unemployed',)","Sacramento city, California",5.20%,employment_status,±0.7
"('Unemployed',)","San Antonio city, Texas",3.20%,employment_status,±0.3
"('Unemployed',)","San Diego city, California",3.80%,employment_status,±0.3
"('Unemployed',)","San Francisco city, California",2.70%,employment_status,±0.4
"('Unemployed',)","San Jose city, California",3.10%,employment_status,±0.3
"('Unemployed',)","Seattle city, Washington",2.90%,employment_status,±0.4
"('Unemployed',)","Tucson city, Arizona",5.10%,employment_status,±0.6
"('Unemployed',)","Washington city, District of Columbia",4.60%,employment_status,±0.5
"('Unemployment Rate',)","Albuquerque city, New Mexico",4.80%,employment_status,±0.8
"('Unemployment Rate',)","Austin city, Texas",3.50%,employment_status,±0.5
"('Unemployment Rate',)","Baltimore city, Maryland",7.60%,employment_status,±0.9
"('Unemployment Rate',)","Boston city, Massachusetts",6.70%,employment_status,±0.6
"('Unemployment Rate',)","Charlotte city, North Carolina",4.60%,employment_status,±0.6
"('Unemployment Rate',)","Chicago city, Illinois",8.30%,employment_status,±0.4
"('Unemployment Rate',)","Columbus city, Ohio",5.10%,employment_status,±0.6
"('Unemployment Rate',)","Dallas city, Texas",5.20%,employment_status,±0.5
"('Unemployment Rate',)","Denver city, Colorado",3.20%,employment_status,±0.6
"('Unemployment Rate',)","Detroit city, Michigan",15.80%,employment_status,±1.1
"('Unemployment Rate',)","El Paso city, Texas",6.60%,employment_status,±0.9
"('Unemployment Rate',)","Fort Worth city, Texas",5.10%,employment_status,±0.7
"('Unemployment Rate',)","Fresno city, California",9.20%,employment_status,±1.3
"('Unemployment Rate',)","Houston city, Texas",6.30%,employment_status,±0.4
"('Unemployment Rate',)","Indianapolis city (balance), Indiana",6.30%,employment_status,±0.7
"('Unemployment Rate',)","Jacksonville city, Florida",6.40%,employment_status,±0.8
"('Unemployment Rate',)","Las Vegas city, Nevada",5.80%,employment_status,±0.7
"('Unemployment Rate',)","Los Angeles city, California",6.30%,employment_status,±0.3
"('Unemployment Rate',)","Memphis city, Tennessee",8.50%,employment_status,±1.0
"('Unemployment Rate',)","Milwaukee city, Wisconsin",6.20%,employment_status,±0.8
"('Unemployment Rate',)","New York city, New York",6.40%,employment_status,±0.2
"('Unemployment Rate',)","Oklahoma City city, Oklahoma",4.70%,employment_status,±0.7
"('Unemployment Rate',)","Philadelphia city, Pennsylvania",9.10%,employment_status,±0.8
"('Unemployment Rate',)","Phoenix city, Arizona",5.50%,employment_status,±0.4
"('Unemployment Rate',)","Portland city, Oregon",4.70%,employment_status,±0.5
"('Unemployment Rate',)","Sacramento city, California",8.20%,employment_status,±1.0
"('Unemployment Rate',)","San Antonio city, Texas",5.00%,employment_status,±0.5
"('Unemployment Rate',)","San Diego city, California",5.70%,employment_status,±0.5
"('Unemployment Rate',)","San Francisco city, California",3.80%,employment_status,±0.5
"('Unemployment Rate',)","San Jose city, California",4.50%,employment_status,±0.5
"('Unemployment Rate',)","Seattle city, Washington",4.00%,employment_status,±0.6
"('Unemployment Rate',)","Tucson city, Arizona",8.50%,employment_status,±1.1
"('Unemployment Rate',)","Washington city, District of Columbia",6.60%,employment_status,±0.7
"('Armed Forces',)","Albuquerque city, New Mexico",0.20%,employment_status,±0.1
"('Armed Forces',)","Austin city, Texas",0.00%,employment_status,±0.1
"('Armed Forces',)","Baltimore city, Maryland",0.10%,employment_status,±0.1
"('Armed Forces',)","Boston city, Massachusetts",0.10%,employment_status,±0.1
"('Armed Forces',)","Charlotte city, North Carolina",0.10%,employment_status,±0.1
"('Armed Forces',)","Chicago city, Illinois",0.10%,employment_status,±0.1
"('Armed Forces',)","Columbus city, Ohio",0.10%,employment_status,±0.1
"('Armed Forces',)","Dallas city, Texas",0.00%,employment_status,±0.1
"('Armed Forces',)","Denver city, Colorado",0.10%,employment_status,±0.1
"('Armed Forces',)","Detroit city, Michigan",0.00%,employment_status,±0.1
"('Armed Forces',)","El Paso city, Texas",1.90%,employment_status,±0.4
"('Armed Forces',)","Fort Worth city, Texas",0.20%,employment_status,±0.1
"('Armed Forces',)","Fresno city, California",0.00%,employment_status,±0.1
"('Armed Forces',)","Houston city, Texas",0.10%,employment_status,±0.1
"('Armed Forces',)","Indianapolis city (balance), Indiana",0.00%,employment_status,±0.1
"('Armed Forces',)","Jacksonville city, Florida",1.60%,employment_status,±0.3
"('Armed Forces',)","Las Vegas city, Nevada",0.50%,employment_status,±0.2
"('Armed Forces',)","Los Angeles city, California",0.00%,employment_status,±0.1
"('Armed Forces',)","Memphis city, Tennessee",0.20%,employment_status,±0.1
"('Armed Forces',)","Milwaukee city, Wisconsin",0.00%,employment_status,±0.1
"('Armed Forces',)","New York city, New York",0.00%,employment_status,±0.1
"('Armed Forces',)","Oklahoma City city, Oklahoma",0.60%,employment_status,±0.3
"('Armed Forces',)","Philadelphia city, Pennsylvania",0.00%,employment_status,±0.1
"('Armed Forces',)","Phoenix city, Arizona",0.10%,employment_status,±0.1
"('Armed Forces',)","Portland city, Oregon",0.10%,employment_status,±0.1
"('Armed Forces',)","Sacramento city, California",0.00%,employment_status,±0.1
"('Armed Forces',)","San Antonio city, Texas",0.60%,employment_status,±0.2
"('Armed Forces',)","San Diego city, California",2.60%,employment_status,±0.3
"('Armed Forces',)","San Francisco city, California",0.00%,employment_status,±0.1
"('Armed Forces',)","San Jose city, California",0.00%,employment_status,±0.1
"('Armed Forces',)","Seattle city, Washington",0.20%,employment_status,±0.1
"('Armed Forces',)","Tucson city, Arizona",1.10%,employment_status,±0.3
"('Armed Forces',)","Washington city, District of Columbia",0.60%,employment_status,±0.1
"('Not in labor force',)","Albuquerque city, New Mexico",37.30%,employment_status,±1.3
"('Not in labor force',)","Austin city, Texas",26.30%,employment_status,±0.9
"('Not in labor force',)","Baltimore city, Maryland",38.30%,employment_status,±1.2
"('Not in labor force',)","Boston city, Massachusetts",30.40%,employment_status,±1.0
"('Not in labor force',)","Charlotte city, North Carolina",28.50%,employment_status,±0.9
"('Not in labor force',)","Chicago city, Illinois",33.30%,employment_status,±0.6
"('Not in labor force',)","Columbus city, Ohio",30.20%,employment_status,±1.1
"('Not in labor force',)","Dallas city, Texas",30.70%,employment_status,±0.8
"('Not in labor force',)","Denver city, Colorado",28.00%,employment_status,±0.9
"('Not in labor force',)","Detroit city, Michigan",47.00%,employment_status,±1.2
"('Not in labor force',)","El Paso city, Texas",37.80%,employment_status,±1.2
"('Not in labor force',)","Fort Worth city, Texas",31.90%,employment_status,±1.1
"('Not in labor force',)","Fresno city, California",38.60%,employment_status,±1.4
"('Not in labor force',)","Houston city, Texas",33.80%,employment_status,±0.7
"('Not in labor force',)","Indianapolis city (balance), Indiana",33.70%,employment_status,±0.9
"('Not in labor force',)","Jacksonville city, Florida",34.20%,employment_status,±1.0
"('Not in labor force',)","Las Vegas city, Nevada",36.00%,employment_status,±1.1
"('Not in labor force',)","Los Angeles city, California",33.10%,employment_status,±0.4
"('Not in labor force',)","Memphis city, Tennessee",37.60%,employment_status,±1.3
"('Not in labor force',)","Milwaukee city, Wisconsin",36.50%,employment_status,±1.1
"('Not in labor force',)","New York city, New York",36.20%,employment_status,±0.3
"('Not in labor force',)","Oklahoma City city, Oklahoma",33.60%,employment_status,±1.1
"('Not in labor force',)","Philadelphia city, Pennsylvania",41.60%,employment_status,±0.8
"('Not in labor force',)","Phoenix city, Arizona",32.70%,employment_status,±0.7
"('Not in labor force',)","Portland city, Oregon",29.20%,employment_status,±1.1
"('Not in labor force',)","Sacramento city, California",35.70%,employment_status,±1.3
"('Not in labor force',)","San Antonio city, Texas",36.40%,employment_status,±0.7
"('Not in labor force',)","San Diego city, California",31.70%,employment_status,±0.8
"('Not in labor force',)","San Francisco city, California",28.50%,employment_status,±0.7
"('Not in labor force',)","San Jose city, California",31.50%,employment_status,±0.7
"('Not in labor force',)","Seattle city, Washington",26.80%,employment_status,±1.1
"('Not in labor force',)","Tucson city, Arizona",38.80%,employment_status,±1.2
"('Not in labor force',)","Washington city, District of Columbia",29.50%,employment_status,±1.1
"('Females 16 years and over',)","Albuquerque city, New Mexico","232,124",employment_status,"±2,521"
"('Females 16 years and over',)","Austin city, Texas","384,119",employment_status,"±4,531"
"('Females 16 years and over',)","Baltimore city, Maryland","268,545",employment_status,±891
"('Females 16 years and over',)","Boston city, Massachusetts","306,750",employment_status,"±2,420"
"('Females 16 years and over',)","Charlotte city, North Carolina","358,228",employment_status,"±3,054"
"('Females 16 years and over',)","Chicago city, Illinois","1,146,233",employment_status,"±9,196"
"('Females 16 years and over',)","Columbus city, Ohio","359,606",employment_status,"±4,012"
"('Females 16 years and over',)","Dallas city, Texas","529,503",employment_status,"±6,707"
"('Females 16 years and over',)","Denver city, Colorado","289,091",employment_status,±928
"('Females 16 years and over',)","Detroit city, Michigan","281,531",employment_status,"±3,371"
"('Females 16 years and over',)","El Paso city, Texas","269,899",employment_status,"±3,294"
"('Females 16 years and over',)","Fort Worth city, Texas","344,390",employment_status,"±5,784"
"('Females 16 years and over',)","Fresno city, California","199,983",employment_status,"±3,443"
"('Females 16 years and over',)","Houston city, Texas","899,921",employment_status,"±8,786"
