Metric,City,Estimate,Group,Estimate Margin of Error
"('Government workers',)","Tucson city, Arizona",17.40%,class_of_worker,±1.4
"('Government workers',)","Washington city, District of Columbia",24.40%,class_of_worker,±1.2
"('Self-employed workers in own not incorporated business',)","Albuquerque city, New Mexico",5.30%,class_of_worker,±0.8
"('Self-employed workers in own not incorporated business',)","Austin city, Texas",6.70%,class_of_worker,±0.6
"('Self-employed workers in own not incorporated business',)","Baltimore city, Maryland",4.10%,class_of_worker,±0.7
"('Self-employed workers in own not incorporated business',)","Boston city, Massachusetts",3.70%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","Charlotte city, North Carolina",4.10%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","Chicago city, Illinois",4.50%,class_of_worker,±0.3
"('Self-employed workers in own not incorporated business',)","Columbus city, Ohio",4.20%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","Dallas city, Texas",5.90%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","Denver city, Colorado",5.60%,class_of_worker,±0.7
"('Self-employed workers in own not incorporated business',)","Detroit city, Michigan",3.70%,class_of_worker,±0.6
"('Self-employed workers in own not incorporated business',)","El Paso city, Texas",6.50%,class_of_worker,±0.9
"('Self-employed workers in own not incorporated business',)","Fort Worth city, Texas",4.60%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","Fresno city, California",5.50%,class_of_worker,±0.9
"('Self-employed workers in own not incorporated business',)","Houston city, Texas",6.70%,class_of_worker,±0.4
"('Self-employed workers in own not incorporated business',)","Indianapolis city (balance), Indiana",3.50%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","Jacksonville city, Florida",4.20%,class_of_worker,±0.7
"('Self-employed workers in own not incorporated business',)","Las Vegas city, Nevada",4.70%,class_of_worker,±0.7
"('Self-employed workers in own not incorporated business',)","Los Angeles city, California",11.70%,class_of_worker,±0.4
"('Self-employed workers in own not incorporated business',)","Memphis city, Tennessee",4.80%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","Milwaukee city, Wisconsin",3.60%,class_of_worker,±0.7
"('Self-employed workers in own not incorporated business',)","New York city, New York",6.60%,class_of_worker,±0.2
"('Self-employed workers in own not incorporated business',)","Oklahoma City city, Oklahoma",5.40%,class_of_worker,±0.7
"('Self-employed workers in own not incorporated business',)","Philadelphia city, Pennsylvania",4.40%,class_of_worker,±0.4
"('Self-employed workers in own not incorporated business',)","Phoenix city, Arizona",5.90%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","Portland city, Oregon",8.30%,class_of_worker,±0.8
"('Self-employed workers in own not incorporated business',)","San Antonio city, Texas",5.00%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","San Diego city, California",7.90%,class_of_worker,±0.6
"('Self-employed workers in own not incorporated business',)","San Francisco city, California",8.20%,class_of_worker,±0.6
"('Self-employed workers in own not incorporated business',)","San Jose city, California",5.50%,class_of_worker,±0.5
"('Self-employed workers in own not incorporated business',)","Seattle city, Washington",6.00%,class_of_worker,±0.6
"('Self-employed workers in own not incorporated business',)","Tucson city, Arizona",6.30%,class_of_worker,±1.0
"('Self-employed workers in own not incorporated business',)","Washington city, District of Columbia",4.70%,class_of_worker,±0.6
"('Unpaid family workers',)","Albuquerque city, New Mexico",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Austin city, Texas",0.20%,class_of_worker,±0.1
"('Unpaid family workers',)","Baltimore city, Maryland",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Boston city, Massachusetts",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Charlotte city, North Carolina",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Chicago city, Illinois",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Columbus city, Ohio",0.00%,class_of_worker,±0.1
"('Unpaid family workers',)","Dallas city, Texas",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Denver city, Colorado",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Detroit city, Michigan",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","El Paso city, Texas",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Fort Worth city, Texas",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Fresno city, California",0.00%,class_of_worker,±0.1
"('Unpaid family workers',)","Houston city, Texas",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Indianapolis city (balance), Indiana",0.20%,class_of_worker,±0.1
"('Unpaid family workers',)","Jacksonville city, Florida",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Las Vegas city, Nevada",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Los Angeles city, California",0.20%,class_of_worker,±0.1
"('Unpaid family workers',)","Memphis city, Tennessee",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Milwaukee city, Wisconsin",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","New York city, New York",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Oklahoma City city, Oklahoma",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Philadelphia city, Pennsylvania",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Phoenix city, Arizona",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Portland city, Oregon",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","San Antonio city, Texas",0.00%,class_of_worker,±0.1
"('Unpaid family workers',)","San Diego city, California",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","San Francisco city, California",0.20%,class_of_worker,±0.2
"('Unpaid family workers',)","San Jose city, California",0.00%,class_of_worker,±0.1
"('Unpaid family workers',)","Seattle city, Washington",0.20%,class_of_worker,±0.1
"('Unpaid family workers',)","Tucson city, Arizona",0.10%,class_of_worker,±0.1
"('Unpaid family workers',)","Washington city, District of Columbia",0.10%,class_of_worker,±0.1
"('Households',)","Albuquerque city, New Mexico","221,855",income_in_the_past_12_months,"±3,057"
"('Households',)","Austin city, Texas","364,893",income_in_the_past_12_months,"±4,984"
"('Households',)","Baltimore city, Maryland","238,400",income_in_the_past_12_months,"±3,603"
"('Households',)","Boston city, Massachusetts","261,492",income_in_the_past_12_months,"±3,435"
"('Households',)","Charlotte city, North Carolina","322,872",income_in_the_past_12_months,"±3,866"
"('Households',)","Chicago city, Illinois","1,053,229",income_in_the_past_12_months,"±8,529"
"('Households',)","Columbus city, Ohio","344,839",income_in_the_past_12_months,"±5,102"
"('Households',)","Dallas city, Texas","495,362",income_in_the_past_12_months,"±5,725"
"('Households',)","Denver city, Colorado","287,074",income_in_the_past_12_months,"±2,900"
"('Households',)","Detroit city, Michigan","255,580",income_in_the_past_12_months,"±4,170"
"('Households',)","El Paso city, Texas","222,557",income_in_the_past_12_months,"±3,503"
"('Households',)","Fort Worth city, Texas","285,173",income_in_the_past_12_months,"±4,230"
"('Households',)","Fresno city, California","163,473",income_in_the_past_12_months,"±3,309"
"('Households',)","Houston city, Texas","849,974",income_in_the_past_12_months,"±7,977"
"('Households',)","Indianapolis city (balance), Indiana","328,431",income_in_the_past_12_months,"±4,295"
"('Households',)","Jacksonville city, Florida","323,488",income_in_the_past_12_months,"±4,465"
"('Households',)","Las Vegas city, Nevada","220,418",income_in_the_past_12_months,"±4,536"
"('Households',)","Los Angeles city, California","1,360,164",income_in_the_past_12_months,"±8,307"
"('Households',)","Memphis city, Tennessee","250,324",income_in_the_past_12_months,"±4,428"
"('Households',)","Milwaukee city, Wisconsin","232,104",income_in_the_past_12_months,"±3,649"
"('Households',)","New York city, New York","3,129,147",income_in_the_past_12_months,"±10,363"
"('Households',)","Oklahoma City city, Oklahoma","239,137",income_in_the_past_12_months,"±3,337"
"('Households',)","Philadelphia city, Pennsylvania","581,604",income_in_the_past_12_months,"±5,120"
"('Households',)","Phoenix city, Arizona","534,199",income_in_the_past_12_months,"±7,078"
"('Households',)","Portland city, Oregon","253,820",income_in_the_past_12_months,"±3,719"
"('Households',)","San Antonio city, Texas","494,344",income_in_the_past_12_months,"±5,301"
"('Households',)","San Diego city, California","497,663",income_in_the_past_12_months,"±5,576"
"('Households',)","San Francisco city, California","356,916",income_in_the_past_12_months,"±3,701"
"('Households',)","San Jose city, California","323,133",income_in_the_past_12_months,"±3,807"
"('Households',)","Seattle city, Washington","311,038",income_in_the_past_12_months,"±5,065"
"('Households',)","Tucson city, Arizona","206,448",income_in_the_past_12_months,"±4,291"
"('Households',)","Washington city, District of Columbia","281,787",income_in_the_past_12_months,"±3,030"
"('Median household income (dollars)',)","Albuquerque city, New Mexico","47,096",income_in_the_past_12_months,"±1,745"
"('Median household income (dollars)',)","Austin city, Texas","62,250",income_in_the_past_12_months,"±1,457"
"('Median household income (dollars)',)","Baltimore city, Maryland","44,165",income_in_the_past_12_months,"±2,247"
"('Median household income (dollars)',)","Boston city, Massachusetts","58,263",income_in_the_past_12_months,"±2,970"
"('Median household income (dollars)',)","Charlotte city, North Carolina","53,919",income_in_the_past_12_months,"±1,998"
